PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
130.25,66.0,31.38,979.05,287.6,69.47,132.55,5.2,10.38,5.17,4.57,1.33,14.38,1,0,0,0
119.75,62.0,33.2,979.6,304.98,61.92,181.25,3.57,9.43,5.82,3.5,1.23,10.88,1,0,0,0
121.0,58.0,34.0,979.67,296.48,58.52,157.1,2.4,8.35,5.97,4.1,1.18,19.23,1,0,0,0
119.5,58.75,35.95,979.15,601.12,53.15,144.8,2.9,8.88,6.0,4.7,1.2,23.18,1,0,0,0
125.0,66.5,35.03,978.53,389.68,55.08,253.28,1.5,7.05,5.55,4.08,1.0,27.7,1,0,0,0
121.0,54.5,36.25,977.7,527.73,52.65,175.9,1.23,5.58,4.35,3.75,0.88,28.7,1,0,0,0
100.5,47.5,36.7,976.58,528.38,50.4,82.03,1.23,5.42,4.22,3.33,0.93,12.28,1,0,0,0
99.25,38.25,36.17,976.15,367.43,51.8,76.75,1.18,4.1,2.95,3.0,0.77,21.18,1,0,0,0
90.75,37.25,35.62,975.8,207.95,53.6,106.5,1.12,4.3,3.2,3.25,0.85,22.83,1,0,0,0
100.5,50.0,34.85,975.65,118.33,55.62,84.75,1.55,5.88,4.3,3.57,0.95,19.33,1,0,0,0
121.25,45.25,31.55,976.07,19.38,65.2,200.9,1.85,7.7,5.88,2.77,0.95,28.88,1,0,0,0
74.5,29.25,26.32,976.8,7.97,80.75,260.48,1.3,5.92,4.6,2.15,0.82,13.2,1,0,0,0
37.75,28.25,27.45,977.0,5.55,83.92,114.27,2.12,14.55,12.45,1.97,1.4,10.15,1,0,0,0
59.0,39.75,27.52,977.95,5.55,84.08,139.15,2.95,15.35,12.4,2.48,1.48,7.1,1,0,0,0
67.5,37.5,27.53,978.33,5.6,84.9,225.75,4.72,16.15,11.4,3.0,1.57,5.2,1,0,0,0
88.75,44.75,27.77,978.27,5.53,85.22,118.8,12.38,23.0,10.62,3.48,1.6,27.95,1,0,0,0
106.75,52.5,27.55,977.8,5.55,85.25,117.83,11.47,23.02,11.55,3.45,1.37,14.43,1,0,0,0
114.25,49.75,27.55,977.55,5.5,85.3,121.55,7.72,17.7,10.0,3.75,1.3,60.55,1,0,0,0
99.25,46.0,27.43,977.65,5.5,85.47,142.68,9.0,18.4,9.4,3.75,1.3,20.45,1,0,0,0
88.75,48.5,27.35,977.73,5.53,85.68,146.53,9.03,17.98,8.95,2.85,1.15,10.45,1,0,0,0
92.25,55.75,27.42,977.92,5.53,85.88,147.8,12.32,20.4,8.08,2.85,1.15,7.28,1,0,0,0
98.75,56.75,27.52,978.38,7.12,85.38,111.53,13.78,22.43,8.65,2.83,1.15,6.75,1,0,0,0
102.25,59.0,27.9,978.85,51.25,84.58,130.45,9.07,16.58,7.58,2.92,1.1,3.27,1,0,0,0
89.5,50.75,30.15,979.35,166.32,75.55,127.25,5.88,11.93,6.05,3.55,1.18,11.88,1,0,0,0
102.25,55.5,32.25,979.95,259.08,67.85,144.32,4.38,10.08,5.7,3.73,1.1,16.95,1,0,0,0
130.0,67.25,34.52,980.25,498.32,59.48,167.55,5.15,14.15,9.0,3.1,1.23,11.68,1,0,0,0
140.0,80.75,34.38,980.48,325.07,57.25,205.82,3.42,12.43,9.0,3.42,1.15,22.78,1,0,0,0
140.25,83.0,32.4,980.17,95.47,64.28,254.2,2.9,12.0,9.12,4.02,1.2,16.3,1,0,0,0
106.5,68.5,26.55,980.45,44.53,80.4,47.77,1.88,8.15,6.3,3.2,0.9,7.35,1,0,0,0
30.0,25.0,28.15,979.85,306.22,75.88,13.78,2.02,6.18,4.17,2.25,0.8,8.45,1,0,0,0
30.0,25.0,30.68,978.83,256.15,66.45,96.47,2.38,6.8,4.43,1.87,0.87,3.55,1,0,0,0
36.0,22.0,30.62,978.65,155.77,69.05,180.03,1.27,4.98,3.7,2.62,0.8,17.8,1,0,0,0
38.0,23.25,30.3,978.53,108.92,71.42,287.95,1.45,6.75,5.33,3.02,0.85,21.8,1,0,0,0
41.25,25.25,29.9,978.42,78.68,73.67,270.43,1.42,6.38,4.95,2.77,0.85,14.82,1,0,0,0
36.75,21.75,29.02,978.5,30.45,75.82,282.28,1.52,7.7,6.17,2.35,0.88,17.2,1,0,0,0
49.0,26.25,27.95,979.08,5.97,79.1,325.45,2.08,12.32,10.22,1.58,1.0,8.1,1,0,0,0
54.75,28.0,27.52,979.68,5.6,80.88,293.52,3.7,16.42,12.72,1.53,1.0,7.4,1,0,0,0
68.25,41.25,27.4,980.35,5.57,82.38,221.68,8.65,22.05,13.3,2.5,1.35,5.42,1,0,0,0
81.0,46.5,27.38,980.55,5.57,83.43,177.68,7.08,18.27,11.18,2.95,1.32,9.4,1,0,0,0
71.25,48.0,27.48,980.58,5.55,83.9,166.5,6.3,15.82,9.62,3.65,1.38,7.8,1,0,0,0
70.5,38.75,27.3,980.48,5.57,84.62,267.98,11.68,18.12,6.5,3.98,1.38,10.62,1,0,0,0
80.5,44.0,27.23,980.25,5.6,84.6,264.8,8.28,16.05,7.78,4.15,1.35,58.2,1,0,0,0
107.75,68.5,27.23,979.9,5.57,84.33,160.0,4.1,12.3,8.3,4.15,1.35,20.4,1,0,0,0
127.75,82.0,27.45,980.0,5.5,84.85,107.38,6.45,14.38,7.9,3.4,0.92,13.02,1,0,0,0
81.25,58.25,27.25,980.08,5.55,83.12,149.28,4.8,11.75,6.95,2.97,0.82,5.78,1,0,0,0
54.25,43.25,27.18,980.5,6.8,83.72,119.05,3.97,9.82,5.88,2.75,0.83,6.7,1,0,0,0
65.25,51.25,27.6,980.95,32.85,82.75,108.88,7.65,14.85,7.18,2.6,0.95,4.6,1,0,0,0
87.5,57.25,29.42,981.23,152.82,77.35,138.5,12.43,21.75,9.3,3.4,1.1,6.57,1,0,0,0
118.25,66.5,30.88,981.73,216.72,71.47,294.12,8.43,18.98,10.57,3.67,1.17,17.53,1,0,0,0
126.75,75.25,32.6,981.88,395.77,64.97,63.77,5.57,14.85,9.22,3.23,0.93,12.35,1,0,0,0
128.5,78.5,34.05,981.83,470.55,60.02,186.57,3.1,9.62,6.5,2.98,0.8,22.97,1,0,0,0
120.5,77.25,31.9,981.62,182.05,64.5,266.93,2.17,9.35,7.15,3.8,0.85,17.35,1,0,0,0
128.0,78.0,26.65,981.08,46.05,83.08,188.0,1.6,6.95,5.35,3.1,0.7,13.45,1,0,0,0
44.0,29.0,27.0,980.72,37.38,83.02,230.58,1.95,11.03,9.12,2.08,0.78,10.4,1,0,0,0
40.75,28.75,26.88,980.83,21.05,84.05,310.48,1.98,12.82,10.88,1.67,0.6,7.15,1,0,0,0
29.0,26.5,26.68,980.02,22.95,84.08,323.32,1.07,6.5,5.4,2.88,1.07,10.32,1,0,0,0
26.75,22.5,26.18,979.88,27.65,83.7,15.95,1.23,6.55,5.32,3.7,1.02,12.35,1,0,0,0
