PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
685.5,250.5,24.05,989.7,5.7,56.85,59.4,45.4,97.12,112.98,26.48,2.22,24.3,0,1,0,0
506.75,239.5,23.58,990.03,5.73,59.23,48.97,43.32,91.02,104.45,23.1,2.3,24.18,0,1,0,0
449.5,254.0,23.23,990.2,5.73,60.62,56.35,25.58,67.15,87.2,21.43,1.8,27.47,0,1,0,0
394.5,249.5,22.9,990.17,5.7,61.8,83.78,38.6,81.95,94.57,24.6,1.75,23.87,0,1,0,0
430.5,250.0,22.57,990.15,5.7,63.48,32.5,43.75,86.58,95.85,25.2,1.62,24.28,0,1,0,0
472.5,236.0,22.08,989.95,5.7,67.48,69.17,49.58,89.25,91.88,22.15,1.62,23.67,0,1,0,0
425.75,228.5,21.7,989.75,5.67,70.9,36.7,39.85,75.55,81.12,19.55,1.58,27.3,0,1,0,0
343.5,221.25,21.35,989.67,5.72,73.05,42.38,30.5,65.0,75.3,18.5,1.58,26.05,0,1,0,0
316.5,213.0,21.05,989.8,5.7,72.47,37.73,33.1,67.53,76.15,21.8,1.62,25.98,0,1,0,0
312.5,209.0,20.65,989.67,5.67,76.0,45.65,62.18,87.83,69.7,19.4,1.62,20.0,0,1,0,0
308.0,197.75,20.32,989.83,5.7,78.78,94.6,133.3,145.88,70.62,18.5,1.77,20.98,0,1,0,0
360.0,198.25,20.27,990.2,7.75,79.72,22.5,97.1,115.05,67.9,18.9,1.82,25.03,0,1,0,0
325.5,193.75,20.68,990.75,42.8,75.33,36.95,48.7,74.58,65.75,17.55,1.72,26.48,0,1,0,0
326.5,200.75,22.38,991.33,103.8,68.03,34.88,51.62,78.92,69.2,19.88,1.87,28.4,0,1,0,0
389.75,244.75,24.9,991.62,214.22,57.17,70.1,38.67,82.2,95.28,24.83,2.35,33.1,0,1,0,0
553.0,369.75,26.43,991.42,268.7,51.12,98.72,14.32,56.58,84.47,31.7,2.5,73.0,0,1,0,0
631.5,456.75,28.7,990.73,359.7,46.05,32.17,10.0,51.17,80.9,36.85,2.3,108.4,0,1,0,0
633.0,379.75,29.7,989.73,372.58,42.42,39.62,5.12,37.15,61.95,44.9,1.93,161.75,0,1,0,0
534.75,308.0,29.68,988.73,332.32,39.5,111.0,3.1,23.5,39.53,42.38,1.5,191.37,0,1,0,0
469.25,228.5,29.75,988.05,185.65,38.8,102.15,2.48,21.4,36.48,31.02,1.43,191.2,0,1,0,0
406.0,193.25,28.8,987.75,91.6,40.02,119.83,2.88,23.07,39.12,25.77,1.3,166.93,0,1,0,0
320.25,174.5,27.1,987.5,48.75,43.4,122.42,2.95,24.8,42.08,22.6,1.2,137.47,0,1,0,0
274.5,158.25,25.17,987.53,9.75,50.28,145.9,5.1,38.38,64.32,20.88,1.4,80.23,0,1,0,0
356.5,182.75,23.73,988.05,5.72,60.33,64.42,62.7,110.5,111.35,22.12,2.08,29.05,0,1,0,0
487.0,208.0,23.07,988.45,5.7,64.7,92.25,110.0,148.68,110.3,25.82,3.15,25.83,0,1,0,0
550.75,252.0,22.95,988.8,5.73,64.12,82.38,263.25,279.38,124.33,30.38,3.97,25.62,0,1,0,0
748.0,328.5,22.9,989.05,5.72,66.17,19.23,230.6,254.97,125.02,35.5,3.88,27.72,0,1,0,0
823.0,365.75,22.65,989.2,5.7,64.93,27.5,79.35,117.93,100.83,29.3,2.4,24.12,0,1,0,0
520.5,332.75,22.3,989.1,5.7,66.68,151.23,97.65,125.0,86.12,27.0,2.23,25.75,0,1,0,0
584.5,349.25,21.9,989.12,5.75,71.4,231.65,240.52,244.38,94.03,27.57,3.05,25.95,0,1,0,0
630.75,364.75,21.9,989.08,5.7,71.9,32.33,127.2,152.3,91.48,26.28,2.8,26.9,0,1,0,0
504.5,359.0,21.38,989.05,5.7,68.77,34.67,51.3,88.5,88.0,24.7,2.8,21.55,0,1,0,0
423.0,341.0,21.07,989.1,5.7,69.12,29.12,54.92,90.28,85.57,22.5,1.9,25.1,0,1,0,0
426.25,336.5,20.52,989.05,5.72,72.78,111.32,108.65,134.22,83.92,22.53,2.1,27.2,0,1,0,0
451.25,351.75,20.45,989.3,5.72,74.58,182.5,77.08,104.75,79.38,21.0,1.95,27.27,0,1,0,0
453.0,368.0,20.5,989.67,7.25,75.22,162.85,102.0,124.7,78.33,22.42,2.2,25.12,0,1,0,0
480.0,393.25,20.65,990.1,35.3,73.42,35.62,92.1,119.25,83.1,22.77,2.27,28.4,0,1,0,0
458.5,357.75,21.7,990.77,91.9,66.67,37.08,49.78,82.45,78.65,22.45,1.93,27.55,0,1,0,0
419.75,315.75,23.12,991.4,164.57,61.35,39.33,39.75,73.45,77.15,22.05,2.0,29.6,0,1,0,0
430.0,298.5,24.52,991.35,214.68,57.0,71.18,30.73,68.4,81.55,22.55,1.98,31.48,0,1,0,0
493.75,301.0,26.15,990.6,248.2,52.57,70.03,28.73,79.23,104.98,26.4,2.15,34.15,0,1,0,0
565.5,327.5,26.78,989.65,248.05,50.15,68.45,14.62,64.5,98.8,32.77,2.1,51.07,0,1,0,0
574.0,336.75,27.25,988.62,199.3,48.5,56.2,9.6,44.8,69.52,31.27,1.77,65.83,0,1,0,0
562.0,320.0,27.18,987.82,150.65,48.8,103.5,8.9,46.95,74.45,31.88,1.83,75.25,0,1,0,0
623.5,341.0,26.45,987.5,85.65,51.42,78.55,8.73,53.52,87.28,37.45,2.2,70.05,0,1,0,0
669.5,362.75,25.27,987.4,40.27,57.4,66.88,28.4,86.4,118.93,32.8,2.75,35.27,0,1,0,0
821.0,380.5,23.38,987.42,9.7,67.9,64.6,128.43,168.9,121.12,30.35,3.92,29.4,0,1,0,0
821.0,408.5,22.5,987.9,5.7,73.67,143.97,175.9,205.45,116.38,36.77,4.55,28.8,0,1,0,0
821.0,443.0,22.0,988.38,5.73,77.47,118.9,295.2,304.23,119.92,39.3,5.6,27.73,0,1,0,0
709.0,473.25,22.23,988.83,5.75,74.95,73.17,104.27,140.75,104.35,34.75,3.73,29.0,0,1,0,0
684.25,480.5,22.15,989.15,5.77,73.6,129.07,121.62,152.7,100.67,28.3,3.22,27.7,0,1,0,0
621.75,475.75,21.65,989.38,5.67,76.33,31.8,184.57,203.3,100.12,27.53,4.03,27.18,0,1,0,0
680.0,478.5,21.3,989.3,5.7,78.92,260.58,208.45,217.65,86.3,27.55,3.4,27.1,0,1,0,0
726.0,461.75,20.9,989.18,5.7,82.53,137.2,239.9,231.47,67.53,29.73,3.48,26.85,0,1,0,0
628.5,462.5,20.67,989.05,5.7,84.55,94.75,158.6,165.38,67.73,27.78,3.05,26.6,0,1,0,0
564.0,470.25,20.57,989.0,5.7,84.1,24.9,103.1,119.7,67.3,22.2,3.05,25.12,0,1,0,0
631.0,497.25,20.28,989.15,5.72,84.85,65.78,109.55,122.35,62.0,22.2,3.08,30.03,0,1,0,0
632.0,534.0,20.1,989.18,5.7,85.5,34.17,132.43,142.6,64.83,22.75,2.58,26.9,0,1,0,0
584.0,487.75,20.0,989.28,5.7,85.18,35.02,86.6,104.55,64.05,20.38,2.48,28.02,0,1,0,0
534.75,479.75,19.82,989.85,6.97,85.5,32.4,93.5,110.97,65.4,20.08,2.35,28.77,0,1,0,0
533.0,474.0,19.88,990.57,33.4,84.47,35.1,87.75,105.35,63.42,20.2,2.33,28.62,0,1,0,0
552.0,485.0,20.88,991.23,89.67,78.78,39.9,64.33,87.22,65.53,19.93,2.2,27.67,0,1,0,0
542.75,473.25,22.9,991.67,166.12,68.78,45.1,54.4,87.62,81.35,20.93,2.58,27.4,0,1,0,0
663.5,542.5,24.85,991.62,222.0,61.35,54.0,34.77,84.5,105.5,22.82,2.83,28.28,0,1,0,0
777.0,599.0,26.53,991.2,262.35,54.42,40.83,17.1,62.48,91.33,25.62,2.72,42.48,0,1,0,0
900.25,629.75,27.65,990.28,270.0,49.23,99.43,9.6,46.43,72.7,29.27,2.45,86.9,0,1,0,0
769.5,553.75,28.3,989.23,285.27,45.98,108.2,6.0,29.65,46.7,29.75,1.58,126.3,0,1,0,0
490.75,382.0,28.27,988.42,186.97,45.25,111.98,4.25,24.95,40.35,26.15,1.33,145.88,0,1,0,0
440.0,319.5,27.8,987.88,94.2,46.15,113.62,3.2,24.77,41.62,23.2,1.5,141.2,0,1,0,0
437.75,277.25,26.05,987.8,43.8,50.75,114.1,6.3,32.77,51.72,20.45,1.3,105.57,0,1,0,0
351.0,216.75,24.12,988.15,9.45,56.25,90.12,42.62,81.8,89.08,19.2,1.7,48.38,0,1,0,0
300.0,231.0,23.25,988.75,5.78,63.67,51.2,178.15,224.38,150.5,30.15,4.05,28.9,0,1,0,0
864.0,384.0,23.08,989.17,5.72,68.18,71.17,121.55,172.82,138.75,30.55,3.83,28.38,0,1,0,0
854.75,444.0,22.45,989.52,5.77,73.02,169.82,161.93,197.7,124.12,29.57,4.1,34.0,0,1,0,0
830.75,473.5,22.1,989.92,5.75,75.45,156.7,211.0,233.15,115.8,31.55,4.42,30.3,0,1,0,0
819.75,506.0,21.88,990.12,5.78,77.22,38.83,140.3,168.15,101.95,29.07,3.55,27.85,0,1,0,0
726.25,494.0,21.6,990.18,5.7,77.22,107.97,96.35,135.12,106.8,23.05,3.08,28.43,0,1,0,0
639.5,478.5,21.2,990.02,5.7,78.65,51.6,102.53,136.25,98.85,22.23,3.05,27.13,0,1,0,0
604.75,484.75,20.85,989.95,5.78,77.38,29.42,64.75,100.83,90.05,20.05,2.5,28.2,0,1,0,0
564.75,488.0,20.4,989.7,5.7,77.82,45.17,44.9,78.7,79.3,18.6,2.5,26.12,0,1,0,0
578.75,504.25,20.05,989.6,5.7,76.7,45.97,47.77,77.9,73.38,17.98,2.27,26.88,0,1,0,0
554.5,485.5,19.7,989.75,5.7,78.4,70.75,54.35,78.42,64.7,18.52,2.18,26.43,0,1,0,0
521.75,473.0,19.4,990.15,5.7,80.58,27.7,75.02,96.23,66.07,20.02,2.2,26.45,0,1,0,0
553.5,476.0,19.23,990.58,7.5,80.43,31.82,84.35,103.88,66.45,21.3,2.25,27.7,0,1,0,0
544.5,467.0,19.6,991.03,42.3,76.88,39.4,64.05,84.72,61.2,22.43,2.15,27.6,0,1,0,0
507.5,430.75,21.07,991.75,99.72,68.92,34.02,45.85,71.95,65.2,20.48,2.0,27.63,0,1,0,0
485.0,407.25,23.85,992.15,219.12,57.45,53.72,28.1,64.18,77.57,22.55,2.18,34.23,0,1,0,0
567.25,420.25,25.98,992.12,300.75,50.88,47.1,12.8,52.62,79.33,27.35,2.07,58.33,0,1,0,0
626.75,414.0,27.95,991.5,331.3,45.2,48.92,5.55,40.88,68.35,34.1,1.8,109.38,0,1,0,0
597.75,373.5,28.93,990.47,340.17,41.6,71.17,3.75,31.27,53.22,35.23,1.45,160.72,0,1,0,0
421.5,259.75,28.9,989.15,359.45,35.25,114.0,2.62,12.15,18.85,24.38,0.5,124.6,0,1,0,0
207.25,90.25,28.88,988.12,197.7,34.05,108.28,2.75,11.7,17.77,19.8,0.4,125.33,0,1,0,0
239.0,81.25,27.65,987.65,78.85,37.12,115.32,2.6,14.03,22.27,19.93,0.92,136.55,0,1,0,0
290.75,92.5,26.2,987.43,38.05,41.23,114.53,3.85,26.62,44.1,19.5,1.05,102.47,0,1,0,0
335.0,110.5,24.9,987.45,9.47,43.62,107.6,5.05,44.35,75.6,22.02,1.55,66.12,0,1,0,0
373.0,132.0,24.07,988.0,5.75,46.95,89.4,56.5,105.3,111.97,25.7,2.12,37.0,0,1,0,0
513.0,179.75,22.8,988.47,5.7,54.32,122.3,131.9,172.68,121.35,31.45,3.35,24.45,0,1,0,0
791.5,263.0,21.88,988.72,5.78,60.95,92.67,237.23,258.85,124.05,39.25,4.37,21.77,0,1,0,0
886.75,315.25,21.55,988.77,5.72,64.2,143.38,204.18,218.35,97.75,39.05,3.9,21.0,0,1,0,0
788.75,353.25,21.77,988.65,5.75,59.8,85.4,238.57,248.72,102.78,37.62,3.35,18.9,0,1,0,0
698.5,329.25,21.1,988.67,5.73,64.75,34.85,226.82,236.07,96.37,35.25,2.98,20.6,0,1,0,0
674.75,329.5,20.95,988.43,5.7,61.58,47.6,83.35,112.77,83.8,30.6,1.62,17.15,0,1,0,0
398.5,247.25,20.75,988.2,5.72,63.3,50.1,91.95,117.1,79.1,25.62,1.6,19.5,0,1,0,0
351.25,219.0,20.45,988.0,5.7,64.35,50.17,56.3,83.8,71.5,21.6,1.6,19.2,0,1,0,0
296.0,208.0,19.98,988.12,5.75,65.75,49.92,48.67,76.83,69.92,20.38,1.3,17.35,0,1,0,0
246.25,187.75,19.52,988.38,5.75,66.72,35.05,46.62,74.35,68.6,18.98,1.28,18.12,0,1,0,0
243.25,170.5,19.25,988.67,5.75,66.7,31.9,35.42,63.85,65.67,18.6,1.2,17.8,0,1,0,0
228.25,165.0,18.82,989.18,7.55,68.2,30.6,37.75,65.03,64.27,18.65,1.2,17.18,0,1,0,0
247.25,167.0,19.27,989.88,42.53,66.4,31.93,36.22,63.25,63.25,18.82,1.27,17.85,0,1,0,0
266.5,183.75,21.3,990.7,93.4,58.45,30.88,29.62,57.75,63.08,20.05,1.3,20.8,0,1,0,0
303.25,191.75,23.78,990.9,212.18,51.58,40.95,19.3,47.02,58.83,21.4,1.48,30.27,0,1,0,0
340.0,211.0,26.22,990.83,286.75,45.67,51.2,14.05,43.08,59.28,25.68,1.55,54.68,0,1,0,0
372.5,240.25,27.95,990.35,318.98,42.9,58.2,8.5,35.1,52.67,29.98,1.42,90.52,0,1,0,0
360.25,217.25,28.65,989.35,357.22,39.38,105.45,6.4,30.67,49.4,33.82,1.18,129.32,0,1,0,0
344.5,182.25,29.0,988.45,305.25,37.67,102.65,4.08,24.18,39.17,31.55,1.15,165.3,0,1,0,0
315.0,165.0,28.65,987.67,181.82,35.02,110.15,4.62,22.93,36.0,26.27,0.87,141.7,0,1,0,0
307.75,105.75,27.72,987.2,80.8,35.85,116.02,4.62,20.6,31.57,22.6,0.88,128.03,0,1,0,0
248.75,89.0,25.85,986.6,41.5,40.5,113.83,8.45,27.4,38.02,21.27,0.93,99.68,0,1,0,0
197.75,90.75,23.75,986.52,9.8,49.4,143.95,5.4,26.25,41.03,28.38,1.1,66.22,0,1,0,0
234.75,111.75,22.35,987.1,5.72,56.75,74.3,35.02,64.8,68.25,22.23,1.5,38.25,0,1,0,0
378.25,154.25,22.12,987.52,5.75,59.45,114.38,174.2,207.03,121.5,27.1,3.27,19.07,0,1,0,0
591.0,220.25,21.62,988.15,5.72,62.58,114.4,84.12,125.22,105.95,30.5,2.53,17.62,0,1,0,0
418.75,233.5,21.35,988.52,5.73,63.45,92.22,149.12,176.15,102.38,28.1,2.75,18.9,0,1,0,0
496.0,272.25,21.1,988.6,5.78,63.15,106.47,108.0,141.3,99.35,26.15,2.25,19.45,0,1,0,0
483.25,256.25,20.8,988.7,5.75,68.35,111.25,170.38,186.53,89.5,24.43,2.6,19.35,0,1,0,0
527.0,276.75,20.48,988.5,5.8,70.83,104.52,175.78,189.1,86.42,24.35,2.45,19.68,0,1,0,0
482.25,267.0,20.43,988.22,5.72,67.33,102.33,80.97,111.25,85.1,22.52,1.9,19.3,0,1,0,0
334.5,248.0,20.6,987.75,5.7,63.5,170.67,47.7,82.4,82.3,32.5,1.9,21.42,0,1,0,0
318.25,239.75,20.38,987.6,5.72,62.9,44.58,43.62,79.28,82.12,28.0,1.58,20.25,0,1,0,0
301.75,219.75,19.98,987.7,5.7,65.12,30.9,48.75,82.05,79.88,21.05,1.48,18.85,0,1,0,0
269.0,202.75,19.45,988.15,5.7,68.03,32.8,35.2,68.33,74.58,18.7,1.15,17.4,0,1,0,0
247.75,190.25,19.07,988.68,7.12,69.0,32.65,44.1,76.03,75.62,18.83,1.2,18.95,0,1,0,0
268.0,196.0,19.2,989.2,39.02,68.12,27.18,50.45,80.95,75.25,20.65,1.3,17.52,0,1,0,0
320.75,215.25,21.07,989.85,94.4,60.35,50.17,36.62,71.05,77.55,21.2,1.43,21.12,0,1,0,0
382.5,237.5,23.6,990.2,188.85,52.83,33.95,17.77,56.27,78.7,24.95,1.88,31.72,0,1,0,0
438.75,270.75,25.45,989.9,271.1,48.4,47.03,13.2,59.67,91.97,29.57,2.02,45.45,0,1,0,0
504.0,308.0,27.2,989.3,298.65,44.1,50.85,6.5,52.58,88.95,37.4,2.1,87.18,0,1,0,0
879.0,342.5,27.98,988.35,334.1,40.55,100.58,3.67,30.05,50.8,36.33,1.73,134.5,0,1,0,0
758.75,225.75,28.15,987.33,305.78,39.97,102.35,2.55,17.2,28.4,31.6,1.4,152.47,0,1,0,0
371.25,179.5,27.68,986.47,180.77,40.85,105.33,2.52,15.38,25.08,31.25,1.4,158.72,0,1,0,0
320.75,159.25,26.9,986.02,89.18,42.17,109.27,2.15,18.25,31.05,35.98,1.18,151.45,0,1,0,0
407.0,161.0,25.55,985.93,44.53,46.17,102.67,2.17,25.5,44.62,30.2,1.38,121.18,0,1,0,0
437.25,184.5,24.25,986.15,9.28,49.9,85.82,26.98,84.9,118.78,28.15,2.23,56.05,0,1,0,0
620.5,237.75,23.15,986.58,5.73,56.28,63.65,80.45,144.25,147.38,36.17,3.33,26.15,0,1,0,0
815.75,320.75,22.7,987.0,5.73,58.05,102.48,87.82,149.82,147.07,45.38,3.55,27.77,0,1,0,0
783.0,417.25,21.92,987.42,5.72,60.75,106.23,52.98,114.15,133.72,49.95,3.33,29.12,0,1,0,0
643.0,449.25,21.5,987.83,5.72,63.05,111.08,23.5,71.25,97.72,41.35,2.25,30.23,0,1,0,0
475.5,391.25,21.0,987.92,5.72,66.88,89.4,14.3,52.67,77.1,36.8,2.05,31.0,0,1,0,0
498.0,373.25,20.7,987.88,5.7,68.03,76.35,80.05,112.8,88.82,31.07,2.2,28.23,0,1,0,0
639.5,400.0,20.7,987.67,5.7,66.65,71.6,93.85,126.22,93.78,31.2,2.25,26.95,0,1,0,0
590.0,418.0,20.15,987.65,5.72,69.38,58.88,33.05,66.5,74.35,27.77,1.75,27.3,0,1,0,0
440.5,359.75,19.75,987.57,5.7,71.08,62.15,19.6,52.5,68.7,22.4,1.75,25.68,0,1,0,0
365.25,316.5,19.25,987.7,5.72,72.67,33.35,30.8,61.2,67.88,20.93,1.7,26.05,0,1,0,0
355.75,308.25,19.0,987.7,5.7,73.25,46.62,23.35,53.0,63.68,20.08,1.73,26.43,0,1,0,0
372.0,313.75,18.73,988.08,5.7,73.35,33.15,20.02,47.82,59.12,19.18,1.7,27.25,0,1,0,0
371.75,309.0,18.45,988.7,7.18,73.78,34.22,23.57,51.67,60.92,18.52,1.68,27.62,0,1,0,0
385.75,317.75,18.75,989.52,42.62,72.18,31.87,25.23,53.75,62.48,18.55,1.7,29.22,0,1,0,0
457.0,346.25,20.5,990.47,136.4,64.27,32.85,22.23,50.73,61.38,19.43,1.8,32.95,0,1,0,0
403.75,340.0,23.3,990.9,250.85,55.05,37.3,15.85,46.67,63.38,22.27,2.02,46.12,0,1,0,0
487.0,374.75,25.8,991.02,252.62,48.23,61.95,5.35,29.62,47.45,26.15,1.95,70.38,0,1,0,0
447.0,331.25,27.3,990.38,407.38,44.42,92.67,4.67,28.85,47.38,28.35,1.7,124.3,0,1,0,0
415.75,252.75,28.05,989.47,390.7,41.27,107.68,3.38,20.05,32.47,29.32,1.35,152.03,0,1,0,0
304.0,199.25,27.88,988.73,328.12,39.6,109.22,2.92,16.73,26.93,26.1,1.2,158.82,0,1,0,0
252.75,153.25,27.45,988.25,176.1,39.65,109.8,3.18,17.62,28.35,23.12,1.13,150.9,0,1,0,0
271.0,140.5,26.75,987.92,86.32,41.12,109.93,3.35,19.75,32.07,22.68,1.2,143.05,0,1,0,0
325.5,148.0,25.4,987.73,41.07,45.95,111.22,3.77,23.65,38.67,21.9,1.3,124.15,0,1,0,0
417.0,166.25,23.88,987.92,9.2,51.9,113.02,4.3,34.55,58.3,22.5,1.85,91.6,0,1,0,0
488.5,208.5,22.62,988.33,5.72,58.23,112.5,8.47,53.75,87.6,22.98,2.18,45.42,0,1,0,0
506.0,260.25,22.13,988.88,5.7,60.15,113.8,10.03,55.75,89.3,22.52,2.53,39.65,0,1,0,0
450.25,298.0,21.55,989.3,5.7,62.42,129.57,74.62,109.17,90.8,23.53,2.97,34.08,0,1,0,0
606.75,352.25,20.77,989.5,5.7,67.6,66.58,120.55,150.18,99.08,26.5,3.17,29.85,0,1,0,0
618.25,385.75,20.6,989.52,5.7,68.7,31.15,93.95,125.3,91.62,25.0,2.5,23.72,0,1,0,0
618.75,365.75,20.23,989.42,5.68,71.42,37.47,158.93,176.53,86.8,24.73,2.47,17.05,0,1,0,0
708.5,418.75,19.95,989.33,5.7,72.58,89.83,90.52,119.1,83.97,26.98,2.52,26.43,0,1,0,0
577.5,428.25,19.68,989.45,5.67,74.9,40.9,122.33,144.95,84.22,32.95,2.58,29.3,0,1,0,0
554.25,415.0,19.4,989.6,5.7,77.12,35.4,57.5,87.6,76.4,23.2,2.58,27.27,0,1,0,0
435.75,346.25,19.27,989.95,5.7,75.55,45.5,50.6,79.6,72.38,22.23,1.82,27.0,0,1,0,0
340.25,277.75,18.9,990.28,5.7,73.95,36.75,40.35,69.67,69.33,20.23,1.5,26.45,0,1,0,0
287.25,228.0,18.4,990.65,5.7,73.85,18.75,39.07,68.12,68.2,19.88,1.4,26.35,0,1,0,0
285.5,216.5,18.3,991.28,6.9,73.9,17.88,55.9,81.4,67.75,20.23,1.5,26.05,0,1,0,0
315.25,223.0,18.67,992.4,38.35,71.85,32.92,60.62,87.6,72.15,20.12,1.65,57.57,0,1,0,0
351.0,242.5,20.85,993.25,130.6,60.62,35.95,36.05,69.57,75.78,21.02,1.4,8.5,0,1,0,0
391.0,266.0,23.43,993.88,236.28,52.88,100.3,24.28,58.35,72.6,22.82,1.92,33.62,0,1,0,0
470.25,305.0,25.8,994.33,226.93,45.95,272.88,11.48,47.25,71.35,34.75,1.98,76.92,0,1,0,0
487.5,323.75,27.73,993.9,380.5,41.95,116.93,7.4,45.08,73.5,38.0,2.05,131.43,0,1,0,0
482.0,287.75,28.6,992.75,336.52,40.38,145.88,4.95,39.35,66.3,36.02,1.77,171.95,0,1,0,0
364.25,213.25,28.15,991.55,299.73,39.65,291.02,3.45,21.7,35.55,28.3,0.97,145.3,0,1,0,0
177.25,87.75,28.6,990.4,187.45,39.53,127.43,3.68,18.68,29.48,23.4,0.87,135.88,0,1,0,0
172.75,84.25,27.12,989.8,77.73,42.6,184.28,3.3,19.57,31.67,24.32,1.08,147.45,0,1,0,0
198.0,100.75,25.38,989.3,35.2,48.25,178.12,3.38,20.98,34.22,28.02,1.1,119.6,0,1,0,0
195.0,98.0,23.52,989.42,8.88,57.35,112.62,7.65,40.55,64.17,27.32,1.3,67.7,0,1,0,0
228.0,113.75,22.53,989.63,5.7,63.27,202.65,7.65,41.95,66.7,24.42,1.35,55.1,0,1,0,0
254.0,127.75,21.75,990.15,5.7,67.88,206.45,19.77,58.8,80.4,28.5,1.55,27.28,0,1,0,0
397.25,161.25,21.48,990.48,5.7,68.42,56.8,217.05,233.08,104.83,30.82,3.73,27.2,0,1,0,0
754.5,257.75,21.25,990.62,5.7,71.95,104.45,229.55,248.03,113.85,39.25,4.12,28.4,0,1,0,0
696.75,315.0,21.05,990.62,5.7,72.35,234.3,137.45,164.43,98.2,32.07,3.4,30.6,0,1,0,0
545.0,316.5,20.73,990.62,5.7,74.17,204.93,188.88,201.75,89.82,32.2,3.73,34.28,0,1,0,0
598.25,352.25,20.38,990.62,5.65,75.78,106.7,224.9,233.72,94.22,32.92,3.12,31.02,0,1,0,0
559.0,298.25,20.38,990.48,5.7,75.55,199.18,147.15,164.45,84.55,28.32,2.62,36.2,0,1,0,0
411.25,262.25,20.1,990.33,5.7,74.48,47.05,103.6,116.1,60.0,24.0,2.62,30.8,0,1,0,0
371.5,264.25,19.68,990.3,5.65,79.58,118.42,103.33,113.67,55.65,23.68,2.27,34.6,0,1,0,0
351.0,262.0,19.3,990.27,5.62,81.85,160.1,98.15,115.1,65.98,24.4,2.5,36.17,0,1,0,0
411.5,305.75,18.9,990.5,5.65,83.53,92.48,156.45,160.95,61.15,26.07,2.73,36.03,0,1,0,0
481.25,335.5,19.08,991.12,6.35,81.67,93.82,132.68,142.32,63.45,25.4,2.55,35.15,0,1,0,0
448.75,360.75,19.12,991.65,36.97,81.35,93.83,110.5,124.28,64.12,24.2,2.3,36.0,0,1,0,0
467.0,394.25,21.5,991.9,127.2,67.0,93.0,51.52,88.35,87.2,24.45,2.2,36.2,0,1,0,0
494.75,438.0,24.92,992.12,238.8,52.1,258.88,27.05,77.4,104.08,34.1,2.45,45.35,0,1,0,0
599.25,432.5,27.27,992.1,241.35,44.25,109.5,14.18,75.8,120.75,50.12,2.67,95.42,0,1,0,0
663.25,437.25,27.62,991.12,320.0,42.52,105.97,7.32,52.05,86.88,57.75,2.05,156.57,0,1,0,0
509.25,320.0,27.77,989.95,288.67,41.25,97.65,4.38,29.4,48.5,45.05,1.3,169.7,0,1,0,0
280.25,178.5,28.12,988.73,253.18,40.83,88.4,3.75,26.05,43.33,38.12,1.2,182.3,0,1,0,0
251.25,162.5,27.95,987.75,183.1,40.17,96.73,2.12,19.15,32.73,35.55,1.03,193.9,0,1,0,0
245.25,150.0,26.73,987.35,93.12,43.52,58.05,3.4,28.07,47.7,44.43,1.27,175.2,0,1,0,0
288.75,161.0,25.0,986.95,39.5,49.93,95.95,3.72,42.2,73.52,33.9,1.45,119.62,0,1,0,0
316.25,161.5,23.38,987.12,8.28,58.5,106.72,8.48,54.65,89.7,25.45,1.7,58.17,0,1,0,0
355.25,184.5,22.55,987.48,5.7,63.5,184.45,59.05,117.88,130.88,27.95,2.45,17.48,0,1,0,0
512.25,242.5,22.23,987.92,5.7,64.92,210.78,79.85,130.28,122.5,31.05,3.25,22.82,0,1,0,0
548.25,296.25,21.75,988.55,5.7,66.67,188.32,42.52,89.65,103.88,31.23,2.93,24.1,0,1,0,0
439.75,281.25,21.45,988.68,5.7,67.25,277.35,26.1,73.4,98.03,32.02,2.3,24.62,0,1,0,0
453.0,310.25,21.25,988.6,5.7,68.12,210.93,33.9,80.95,100.2,30.35,2.7,21.2,0,1,0,0
534.75,325.25,21.1,988.65,5.7,67.53,191.12,177.38,200.83,107.72,31.62,3.12,17.2,0,1,0,0
677.5,331.25,20.95,988.38,5.7,72.35,178.68,145.9,173.25,101.78,31.85,3.07,16.0,0,1,0,0
555.0,328.75,20.82,988.25,5.7,75.22,160.7,105.12,132.0,87.02,30.45,3.22,15.5,0,1,0,0
444.75,322.0,20.12,987.93,5.7,77.83,125.28,67.5,95.3,76.3,24.7,3.22,19.23,0,1,0,0
398.75,311.0,19.62,987.92,5.7,79.07,81.25,99.55,122.25,77.28,24.95,2.4,16.3,0,1,0,0
413.25,332.5,19.12,987.67,5.7,81.47,109.12,90.88,110.3,68.33,25.2,2.47,18.52,0,1,0,0
405.25,332.75,18.9,987.8,5.65,82.7,118.6,61.1,83.72,64.38,24.52,2.23,14.78,0,1,0,0
400.0,329.5,18.65,988.28,6.42,83.47,88.3,54.35,76.72,60.67,24.25,2.2,16.82,0,1,0,0
384.75,336.75,19.02,988.85,37.25,81.08,110.15,72.8,96.78,69.9,24.0,2.38,15.25,0,1,0,0
433.0,383.25,21.38,989.38,120.4,68.58,71.12,87.98,131.03,111.5,25.6,2.63,17.85,0,1,0,0
543.5,460.25,23.32,989.7,228.68,56.67,110.85,21.12,67.62,94.7,28.85,2.15,38.42,0,1,0,0
