PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
101.75,50.5,27.57,975.4,15.25,87.28,23.35,3.55,13.8,20.55,5.15,1.07,33.92,1,0,0,0
87.0,31.5,27.4,975.58,14.93,87.62,24.25,4.0,14.4,21.03,5.12,1.15,32.22,1,0,0,0
87.75,33.75,27.23,976.28,16.8,88.12,23.1,2.88,11.82,17.8,4.78,1.1,31.43,1,0,0,0
83.5,35.5,27.5,976.7,34.42,86.9,29.05,7.75,16.2,18.55,5.05,1.1,32.35,1,0,0,0
88.25,33.75,28.27,976.62,57.38,84.2,22.02,3.47,10.83,15.05,5.2,1.12,33.67,1,0,0,0
83.75,32.5,29.85,976.8,110.32,78.12,61.7,4.42,10.68,13.25,5.5,1.03,35.7,1,0,0,0
97.75,33.75,31.12,976.75,178.35,72.67,64.7,3.38,9.07,11.9,6.55,1.3,38.95,1,0,0,0
136.5,44.75,32.27,977.3,267.68,68.53,52.67,2.83,7.75,10.22,7.72,1.25,44.62,1,0,0,0
204.0,50.0,33.05,977.08,437.05,65.78,31.12,1.52,4.92,6.92,8.82,1.12,49.15,1,0,0,0
126.75,37.0,34.9,976.58,589.38,61.3,31.73,2.1,5.2,6.58,8.12,1.05,49.6,1,0,0,0
102.0,23.5,36.27,976.03,681.85,57.08,41.75,2.02,5.6,7.47,7.28,0.9,43.08,1,0,0,0
81.75,19.75,36.9,975.43,619.62,55.12,46.38,2.52,6.8,8.9,6.2,1.0,45.97,1,0,0,0
92.25,18.25,36.6,974.42,546.42,56.28,66.7,6.58,15.57,19.2,4.62,1.25,40.18,1,0,0,0
67.0,8.25,35.43,974.3,248.1,58.6,56.58,6.3,14.03,16.68,5.42,1.45,41.3,1,0,0,0
70.5,12.0,34.15,974.1,109.35,61.75,70.32,10.88,23.1,26.8,4.4,1.25,37.9,1,0,0,0
45.5,12.0,31.77,974.38,28.38,67.58,78.88,22.77,38.58,37.52,3.78,1.23,27.67,1,0,0,0
55.0,13.0,30.43,975.0,13.65,73.65,76.3,11.45,29.83,38.52,3.67,1.35,25.35,1,0,0,0
82.25,17.0,29.4,976.03,14.22,77.45,73.38,15.57,34.02,40.08,3.77,1.43,21.35,1,0,0,0
102.0,24.5,29.35,976.5,14.12,78.25,70.9,5.62,27.27,42.68,4.47,1.3,28.9,1,0,0,0
135.0,38.25,29.17,976.85,13.65,79.3,65.92,7.2,26.5,38.8,6.8,1.65,27.15,1,0,0,0
158.5,39.75,29.0,977.02,12.6,80.1,27.12,5.43,25.6,39.88,7.08,1.7,26.62,1,0,0,0
195.75,41.5,28.57,977.0,12.1,81.88,17.48,2.88,17.07,27.72,6.4,1.65,28.77,1,0,0,0
154.75,37.25,28.25,976.75,12.68,82.62,26.25,2.98,14.08,21.98,5.7,1.6,30.7,1,0,0,0
89.0,29.25,27.85,976.57,12.93,85.0,23.38,3.9,13.9,20.1,5.7,1.6,31.0,1,0,0,0
90.25,29.5,27.5,976.7,13.08,86.2,20.52,1.75,11.68,19.27,4.88,1.38,28.8,1,0,0,0
84.75,27.75,27.35,976.75,13.82,86.4,27.58,4.22,14.95,21.62,5.1,1.42,26.98,1,0,0,0
88.75,31.25,27.05,976.77,15.48,87.72,46.95,9.07,20.42,24.47,5.55,1.5,26.05,1,0,0,0
95.5,38.75,27.02,976.98,29.3,86.9,70.1,8.9,17.55,19.38,5.8,1.4,25.48,1,0,0,0
65.0,20.75,27.82,977.3,50.88,80.4,75.07,27.25,34.12,22.4,5.75,1.28,17.15,1,0,0,0
