PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
69.0,70.0,27.9,934.0,20.18,75.55,141.25,1.93,3.32,3.25,19.95,0.62,26.1,1,0,0,0
86.0,47.0,26.88,934.0,5.88,78.85,176.5,2.12,3.35,3.0,19.73,0.68,23.42,1,0,0,0
63.0,27.0,26.3,934.0,5.68,80.58,183.25,2.68,3.67,2.77,8.35,0.73,31.4,1,0,0,0
68.0,30.0,26.15,934.0,5.68,81.22,221.75,2.4,3.8,3.45,8.35,0.5,22.25,1,0,0,0
5.0,30.0,26.2,934.0,5.57,81.7,132.5,2.27,4.55,5.05,8.35,0.5,14.95,1,0,0,0
47.0,20.0,25.98,934.0,5.7,82.55,239.0,2.12,3.48,3.27,8.35,0.38,11.03,1,0,0,0
46.0,27.0,25.9,934.0,5.65,83.35,239.75,1.52,1.8,1.08,8.35,0.3,14.0,1,0,0,0
67.0,27.0,25.9,934.0,5.7,83.75,245.5,1.4,1.85,1.35,3.8,0.2,62.0,1,0,0,0
67.0,48.0,25.5,934.0,5.62,84.25,262.25,3.0,15.7,24.9,6.7,0.5,29.8,1,0,0,0
68.0,44.0,25.1,934.0,5.6,83.03,248.5,2.27,14.98,24.65,4.83,0.33,27.9,1,0,0,0
74.0,40.0,24.88,934.0,5.72,81.7,246.5,3.08,31.25,54.05,5.3,0.45,34.88,1,0,0,0
79.0,31.0,24.9,934.0,6.7,81.12,229.5,4.2,19.0,29.27,5.3,0.38,14.33,1,0,0,0
54.5,34.0,25.47,934.0,49.9,80.1,241.5,3.05,4.45,3.75,5.3,0.45,20.52,1,0,0,0
82.25,34.5,27.05,934.0,118.2,74.07,228.0,2.62,3.88,3.28,4.27,0.43,26.93,1,0,0,0
