PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
115.25,57.75,30.38,735.79,7.25,77.7,122.5,29.2,48.38,46.12,21.73,1.33,6.75,1,0,0,0
153.5,78.75,30.42,735.79,7.2,78.07,88.25,41.45,60.72,50.6,28.37,1.8,10.93,1,0,0,0
205.5,106.0,30.42,735.71,7.2,77.88,99.25,60.0,75.97,50.92,27.02,2.08,34.4,1,0,0,0
210.5,111.0,30.17,735.84,7.25,79.25,89.75,27.05,41.23,36.0,21.95,1.1,23.33,1,0,0,0
124.5,67.0,30.2,735.84,7.23,81.08,144.5,24.95,38.3,33.75,25.43,0.88,18.15,1,0,0,0
124.25,74.75,30.05,735.52,7.22,79.75,120.5,9.8,25.18,32.38,26.77,0.7,7.65,1,0,0,0
116.25,70.75,30.02,735.81,7.6,79.05,183.5,16.12,29.83,31.4,29.37,0.7,14.68,1,0,0,0
158.0,96.75,30.2,735.99,16.65,77.8,130.5,40.4,50.65,33.32,26.78,0.95,18.4,1,0,0,0
147.75,96.0,30.8,735.62,53.08,75.07,151.0,33.1,50.98,45.1,30.65,1.0,78.55,1,0,0,0
162.0,99.75,31.27,736.03,52.42,72.85,96.0,18.05,48.58,63.65,30.23,1.15,92.32,1,0,0,0
194.25,115.5,31.25,735.9,89.9,74.33,121.0,12.47,42.93,61.57,32.3,1.18,57.23,1,0,0,0
199.75,126.25,31.42,735.64,65.8,74.03,58.0,5.17,31.6,51.48,25.98,1.07,55.38,1,0,0,0
151.75,104.5,29.75,735.86,26.5,81.0,63.0,3.17,19.3,31.47,27.37,0.9,48.2,1,0,0,0
144.5,54.25,28.9,735.77,22.1,86.2,79.5,7.5,22.65,31.1,17.25,0.7,28.9,1,0,0,0
220.0,26.0,29.12,735.83,17.72,86.7,66.25,16.0,44.95,60.02,15.55,1.08,11.35,1,0,0,0
44.5,29.5,29.27,735.67,15.05,86.32,50.5,8.15,30.02,43.9,15.22,1.15,16.9,1,0,0,0
43.75,31.5,29.38,735.86,16.05,86.18,79.0,3.35,22.45,37.12,13.12,0.9,23.45,1,0,0,0
51.25,31.0,29.37,735.73,18.43,85.85,81.5,4.72,24.35,38.5,17.7,0.85,16.73,1,0,0,0
39.75,26.5,29.3,735.6,18.85,85.43,82.5,5.3,26.88,42.42,21.0,0.93,12.2,1,0,0,0
46.0,35.25,29.37,735.64,13.25,85.15,145.25,35.55,59.2,56.77,13.57,1.45,5.32,1,0,0,0
