PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
63.25,30.0,31.5,978.45,12.45,75.08,256.78,2.73,50.32,90.45,4.28,0.97,3.5,1,0,0,0
60.5,26.25,31.38,978.23,12.53,75.22,262.7,2.0,37.8,67.9,4.9,0.9,6.9,1,0,0,0
44.25,22.0,31.1,978.38,12.5,75.47,279.32,2.2,41.2,74.08,4.17,0.85,7.9,1,0,0,0
25.25,13.75,30.7,978.38,12.47,75.6,289.12,2.28,42.33,76.1,5.17,0.85,7.85,1,0,0,0
19.75,6.75,30.43,978.48,13.78,76.6,280.85,3.75,46.72,82.03,3.6,0.85,6.82,1,0,0,0
20.0,5.75,30.43,978.65,29.05,75.97,281.88,7.28,52.12,86.9,3.67,0.9,6.82,1,0,0,0
24.0,5.0,31.3,979.0,109.15,71.65,280.23,7.4,50.4,83.43,3.67,0.9,7.03,1,0,0,0
25.25,5.5,32.5,979.5,260.93,65.97,276.1,7.27,50.1,83.0,4.03,0.95,8.5,1,0,0,0
21.25,7.0,33.77,979.95,458.68,61.1,274.08,7.25,51.08,84.95,4.05,0.97,9.53,1,0,0,0
28.5,7.0,34.12,980.15,430.68,60.27,265.93,5.32,50.4,86.58,3.37,1.0,13.53,1,0,0,0
39.25,9.25,34.27,980.02,360.2,59.85,268.5,5.8,51.85,88.75,4.67,1.0,14.05,1,0,0,0
39.0,14.75,34.77,979.58,411.12,57.82,283.4,6.53,51.85,87.5,4.53,0.95,16.35,1,0,0,0
35.5,10.5,35.17,978.85,321.32,56.65,276.5,5.67,42.75,71.55,4.75,0.92,18.73,1,0,0,0
35.25,11.25,35.08,978.03,312.05,57.15,288.95,5.53,40.35,67.62,5.1,1.02,14.9,1,0,0,0
38.25,17.5,35.52,977.47,488.35,54.8,292.27,6.08,39.95,65.72,4.97,0.97,18.12,1,0,0,0
