PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
82.0,18.25,34.35,973.88,211.9,43.8,107.42,3.15,16.27,13.05,1.17,0.4,37.27,1,0,0,0
105.25,21.0,32.1,973.85,25.35,51.57,108.75,3.9,25.3,21.33,2.5,0.62,28.88,1,0,0,0
143.0,29.0,31.8,974.02,20.65,53.38,123.02,9.88,39.55,29.75,2.35,0.82,19.88,1,0,0,0
171.0,36.0,31.25,974.7,6.3,56.67,104.4,11.47,45.82,34.2,2.43,1.23,12.62,1,0,0,0
211.5,38.75,30.68,975.15,5.52,59.28,160.38,14.93,52.33,37.3,2.17,1.05,7.38,1,0,0,0
208.5,39.0,29.73,975.75,6.25,63.35,123.45,35.05,69.85,35.05,1.82,1.4,4.65,1,0,0,0
250.25,40.25,29.82,975.62,5.65,63.07,194.85,29.52,66.72,37.25,2.0,1.3,3.75,1,0,0,0
193.25,36.0,29.08,975.83,5.88,67.62,176.48,43.67,79.22,35.58,2.0,1.35,3.52,1,0,0,0
167.5,39.0,28.43,975.6,5.98,70.78,170.85,52.8,84.82,32.05,2.9,1.42,3.45,1,0,0,0
153.5,38.25,28.37,975.22,5.6,71.7,250.05,55.95,86.28,30.2,2.75,1.3,4.1,1,0,0,0
154.5,37.0,28.23,974.93,5.75,72.17,271.12,33.0,58.4,25.7,2.5,0.9,3.65,1,0,0,0
132.5,34.75,28.5,975.1,7.08,71.12,54.17,30.28,58.3,27.9,2.63,0.95,4.85,1,0,0,0
124.75,50.5,28.57,975.28,6.9,71.12,41.07,32.03,55.85,23.78,1.77,0.9,5.88,1,0,0,0
124.75,62.5,28.17,975.5,7.97,71.62,97.42,30.05,54.9,24.82,1.7,0.78,5.65,1,0,0,0
119.25,51.75,28.38,975.75,35.47,69.75,111.4,11.88,34.8,22.85,1.3,0.6,4.55,1,0,0,0
100.25,35.0,29.3,976.35,78.8,65.5,94.67,8.65,26.75,18.05,1.17,0.6,6.92,1,0,0,0
128.5,41.25,29.95,976.48,80.3,62.67,122.35,11.92,32.38,20.55,1.87,0.67,8.15,1,0,0,0
145.25,37.67,30.35,976.45,211.2,66.95,123.75,5.47,19.8,14.6,1.95,0.57,15.05,1,0,0,0
67.0,29.25,32.7,976.67,409.97,50.88,81.1,5.9,21.4,15.43,2.08,0.63,26.1,1,0,0,0
104.5,31.5,33.25,976.52,334.02,47.38,52.38,2.23,19.9,17.67,1.93,0.65,33.92,1,0,0,0
112.25,34.25,30.88,976.3,288.73,56.6,24.1,3.08,20.0,17.17,1.43,0.68,28.78,1,0,0,0
94.75,29.25,34.17,975.9,673.92,44.05,31.38,3.25,16.88,13.65,1.2,0.55,46.4,1,0,0,0
96.75,32.0,34.95,974.95,407.27,42.55,34.2,1.38,13.65,12.23,1.12,0.55,49.25,1,0,0,0
101.0,37.0,35.75,974.15,425.12,40.75,25.43,3.38,14.33,10.93,1.1,0.5,49.88,1,0,0,0
97.75,34.0,35.67,973.1,290.8,41.1,276.55,2.58,17.88,15.3,1.37,0.63,51.0,1,0,0,0
