PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
145.5,28.5,31.07,979.53,319.88,61.47,218.5,24.92,47.2,22.27,2.35,1.35,6.92,1,0,0,0
169.25,33.75,32.3,980.1,476.25,58.28,225.27,20.2,40.2,20.02,2.38,1.3,9.75,1,0,0,0
195.25,36.75,33.85,980.4,588.0,55.4,226.12,14.85,34.67,19.78,2.75,1.27,16.55,1,0,0,0
211.5,38.0,34.83,980.32,669.8,52.92,251.88,12.18,31.85,19.73,2.75,1.3,19.93,1,0,0,0
225.25,34.75,35.5,980.15,702.55,51.18,251.58,8.5,29.42,20.82,2.97,1.3,21.5,1,0,0,0
234.25,33.25,36.1,979.9,655.2,49.5,288.05,7.5,27.52,20.02,4.15,0.97,23.12,1,0,0,0
233.25,33.5,36.12,979.4,515.27,50.35,266.3,7.27,27.52,20.23,4.25,0.97,24.45,1,0,0,0
235.0,41.25,36.05,979.1,387.53,50.55,286.75,7.47,28.57,21.15,4.72,0.95,25.58,1,0,0,0
226.5,41.5,35.52,978.85,240.47,53.0,237.05,6.8,26.88,20.17,4.2,0.95,26.55,1,0,0,0
216.0,40.5,34.4,978.67,122.98,57.85,191.35,6.35,26.38,20.07,3.62,1.08,25.42,1,0,0,0
217.5,43.25,33.1,978.85,24.82,62.25,36.95,7.52,31.2,23.65,3.83,1.07,20.43,1,0,0,0
250.25,46.25,32.33,979.28,4.8,64.47,45.15,8.15,35.4,27.27,3.6,1.5,14.8,1,0,0,0
253.0,49.5,31.77,979.73,4.7,67.67,47.42,10.95,40.8,29.82,6.9,1.78,9.25,1,0,0,0
236.75,59.5,31.68,980.08,4.7,65.4,134.6,11.8,41.65,29.77,3.03,1.65,9.45,1,0,0,0
191.5,38.75,31.17,980.12,4.72,67.22,107.67,12.4,41.48,29.1,2.38,1.65,5.85,1,0,0,0
170.25,35.75,31.07,980.25,4.7,66.68,122.0,13.78,39.2,25.43,2.38,1.48,6.67,1,0,0,0
150.75,38.0,30.55,980.02,4.7,69.4,117.8,14.53,36.15,21.6,2.4,1.43,9.5,1,0,0,0
132.0,37.5,30.12,979.72,4.68,70.9,129.38,10.92,31.93,20.95,2.0,1.55,10.5,1,0,0,0
121.75,35.5,29.8,979.62,4.72,73.53,145.5,13.9,33.2,19.3,1.7,1.8,9.78,1,0,0,0
118.0,34.0,29.5,979.4,4.72,77.72,158.38,13.97,33.73,19.77,2.62,1.82,7.1,1,0,0,0
120.5,35.0,29.5,979.48,4.7,77.85,157.32,15.02,35.92,20.88,2.3,1.62,4.83,1,0,0,0
126.75,38.5,28.73,979.8,4.9,82.18,162.43,16.58,39.08,22.53,1.88,1.78,4.43,1,0,0,0
123.0,40.0,28.38,980.15,25.55,85.65,89.62,18.88,41.8,22.98,1.67,1.7,4.58,1,0,0,0
142.0,47.25,29.65,980.75,86.53,85.33,43.7,24.38,47.72,23.4,10.68,1.5,5.05,1,0,0,0
195.75,68.5,30.85,981.12,251.75,81.08,67.05,23.03,43.75,20.75,7.95,1.48,6.58,1,0,0,0
183.0,64.75,33.35,981.28,442.55,67.97,131.55,19.03,39.0,20.0,7.38,1.48,10.88,1,0,0,0
168.25,56.25,34.73,981.15,582.95,55.65,230.52,13.72,34.3,20.55,4.88,1.32,19.2,1,0,0,0
155.25,49.75,35.48,980.93,667.35,49.08,238.0,10.05,29.27,19.3,4.57,1.18,28.23,1,0,0,0
164.75,45.0,34.7,980.72,389.08,52.72,174.82,6.8,28.25,21.43,3.77,1.2,29.72,1,0,0,0
154.5,41.5,34.0,980.17,355.68,60.27,68.5,6.52,28.67,22.2,3.27,1.48,26.95,1,0,0,0
149.5,42.75,32.8,979.52,287.58,67.28,123.6,6.0,30.85,24.88,3.55,1.65,26.42,1,0,0,0
145.0,53.0,33.42,979.05,266.1,66.35,70.47,7.3,30.78,23.5,4.3,1.55,29.62,1,0,0,0
145.0,54.0,29.15,979.08,85.8,81.28,256.38,8.15,32.33,24.17,2.6,1.55,21.28,1,0,0,0
97.25,41.0,30.02,978.5,118.68,78.2,92.43,9.92,37.08,27.0,3.97,1.75,17.7,1,0,0,0
122.25,48.25,30.48,978.75,29.1,73.72,44.25,9.42,39.03,29.53,3.83,1.73,13.88,1,0,0,0
144.5,51.0,30.1,979.17,4.72,79.8,67.05,11.98,41.48,29.48,4.63,1.62,11.7,1,0,0,0
150.25,47.5,29.65,979.9,4.72,84.2,62.07,12.17,38.77,26.62,3.9,1.52,9.88,1,0,0,0
131.5,45.5,29.38,980.7,4.72,84.85,68.7,13.18,37.38,24.2,3.0,1.48,11.02,1,0,0,0
117.0,43.25,29.25,980.8,4.72,86.55,91.7,12.47,34.95,22.45,2.07,1.45,8.17,1,0,0,0
113.0,41.25,28.88,980.9,4.7,89.32,92.98,12.88,34.45,21.58,1.82,1.5,8.5,1,0,0,0
106.75,45.25,28.62,980.67,4.7,92.42,89.35,13.68,34.25,20.62,1.93,1.5,6.77,1,0,0,0
92.5,51.0,28.3,980.17,4.78,91.12,91.1,12.95,32.08,19.12,1.9,1.12,10.6,1,0,0,0
84.75,42.0,28.15,979.8,4.75,90.87,74.53,15.5,35.2,19.6,2.5,1.3,8.1,1,0,0,0
100.0,50.0,27.85,979.43,4.75,89.53,33.85,16.28,37.5,21.12,2.55,1.2,7.57,1,0,0,0
91.75,45.5,27.62,979.53,4.77,90.35,92.25,16.23,36.82,20.55,2.17,1.18,6.9,1,0,0,0
86.0,42.0,27.48,979.88,4.95,91.03,89.88,16.05,39.28,23.2,2.2,1.25,5.4,1,0,0,0
91.5,44.25,27.55,980.38,24.65,90.72,40.42,18.18,40.0,21.75,2.47,1.27,7.8,1,0,0,0
107.75,48.0,28.32,980.97,117.43,89.28,26.88,18.58,40.62,22.02,7.43,1.52,6.42,1,0,0,0
141.25,71.5,30.07,981.5,267.93,83.0,57.33,17.9,38.68,20.77,11.22,1.68,8.57,1,0,0,0
167.25,91.0,32.12,981.7,443.82,74.72,51.98,16.6,38.67,22.05,8.2,1.68,15.0,1,0,0,0
176.0,93.0,34.02,981.77,490.67,64.7,145.47,12.42,35.2,22.7,8.05,1.68,21.22,1,0,0,0
166.0,70.75,32.88,981.48,252.72,68.27,75.65,11.28,35.9,24.65,6.07,1.67,25.48,1,0,0,0
174.75,70.5,33.92,981.2,539.35,65.3,65.25,7.82,33.22,25.38,10.17,1.67,29.88,1,0,0,0
174.5,75.0,34.62,980.62,447.4,60.17,108.58,6.62,28.38,21.75,4.03,1.52,32.77,1,0,0,0
151.75,58.0,34.1,980.05,267.73,62.88,147.3,5.98,29.5,23.55,3.6,1.55,33.73,1,0,0,0
159.25,60.0,34.67,979.8,366.1,61.23,183.38,6.25,29.98,23.72,3.8,1.58,35.42,1,0,0,0
159.75,57.5,32.97,979.6,137.05,69.58,93.85,6.03,30.25,24.3,4.02,1.62,26.72,1,0,0,0
159.5,59.75,31.58,979.55,63.6,72.67,100.95,6.45,30.6,24.15,2.32,1.65,23.7,1,0,0,0
133.5,58.0,31.0,979.78,19.7,77.9,93.62,6.78,29.9,23.2,2.07,1.67,18.82,1,0,0,0
126.75,44.75,30.12,980.67,4.72,83.88,86.98,7.97,30.6,22.6,1.75,1.7,15.35,1,0,0,0
106.0,39.75,29.47,981.88,4.7,86.85,109.85,8.32,31.55,23.32,1.9,1.67,12.97,1,0,0,0
89.0,36.5,29.05,982.77,4.72,88.03,106.2,8.9,31.55,22.72,1.8,1.75,11.42,1,0,0,0
76.75,35.5,28.47,983.4,4.7,85.57,92.57,9.92,29.32,19.45,1.73,1.55,11.7,1,0,0,0
56.75,28.0,28.25,984.07,4.7,85.4,78.92,9.2,28.17,19.0,1.7,1.43,12.03,1,0,0,0
46.5,26.0,27.88,984.15,4.72,85.5,78.43,8.3,25.92,17.6,1.6,1.47,12.12,1,0,0,0
26.25,19.5,27.3,983.58,4.7,89.3,85.5,8.2,25.65,17.48,1.83,1.42,10.7,1,0,0,0
21.5,16.25,27.0,983.22,4.67,90.6,106.55,11.2,25.5,14.2,1.4,1.4,10.7,1,0,0,0
18.0,13.75,27.05,983.45,4.7,88.9,79.0,11.73,28.05,16.27,1.73,1.48,10.25,1,0,0,0
27.25,20.5,27.15,983.6,4.68,87.83,67.73,11.75,30.4,18.67,2.2,1.48,10.18,1,0,0,0
19.0,16.0,27.23,984.05,4.92,89.12,27.62,13.27,33.77,20.55,3.27,1.48,7.05,1,0,0,0
36.0,23.0,26.9,984.27,20.15,92.25,40.28,15.45,35.12,19.68,2.43,1.5,5.92,1,0,0,0
44.5,19.5,27.68,984.85,87.0,89.33,44.92,16.55,35.48,18.95,4.23,1.32,6.05,1,0,0,0
52.0,27.0,28.45,985.3,121.7,85.85,40.5,16.15,35.35,19.18,5.08,1.35,7.53,1,0,0,0
67.0,35.0,28.73,985.62,185.57,85.02,29.62,17.05,37.05,19.98,3.75,1.4,7.38,1,0,0,0
73.0,34.0,30.65,985.7,372.4,75.75,29.55,15.0,34.1,19.17,2.95,1.4,11.97,1,0,0,0
80.0,27.0,31.92,985.32,466.72,69.82,46.12,12.35,32.38,20.1,3.17,1.4,16.12,1,0,0,0
74.0,29.0,32.08,984.82,372.25,69.38,47.33,10.3,31.18,20.9,2.33,1.33,17.23,1,0,0,0
64.0,23.0,32.8,984.25,494.88,65.9,47.48,8.57,29.38,20.8,1.9,1.3,19.78,1,0,0,0
63.0,17.0,33.65,983.27,488.57,62.23,41.15,7.33,26.45,19.1,2.1,1.25,20.48,1,0,0,0
62.0,17.0,33.57,982.37,315.0,62.12,38.15,6.68,26.42,19.77,1.95,1.22,18.77,1,0,0,0
57.0,19.0,33.22,982.02,247.35,62.42,59.4,8.57,28.7,20.17,2.18,1.2,18.75,1,0,0,0
56.0,17.0,32.43,981.75,142.15,64.3,58.53,8.5,28.88,20.45,4.02,1.28,16.1,1,0,0,0
56.0,14.0,31.07,982.27,22.73,70.17,126.4,8.62,33.02,24.43,9.97,1.33,11.53,1,0,0,0
63.0,19.0,30.02,983.62,4.72,76.15,83.75,9.68,32.73,23.05,1.8,1.55,11.98,1,0,0,0
63.0,20.0,29.38,984.77,4.7,80.15,90.68,10.22,31.93,21.77,1.73,1.55,9.7,1,0,0,0
44.0,16.0,28.9,985.55,4.7,83.9,77.27,10.82,31.93,21.1,1.72,1.45,10.47,1,0,0,0
41.0,12.0,28.35,986.02,4.7,86.45,65.65,12.75,33.15,20.48,2.35,1.38,9.75,1,0,0,0
35.0,17.0,27.97,986.12,4.7,89.0,75.85,13.2,33.85,20.58,4.57,1.43,7.6,1,0,0,0
31.0,16.0,27.7,985.92,4.73,89.53,66.8,12.62,32.23,19.68,3.83,1.33,8.4,1,0,0,0
27.0,14.0,27.5,985.42,4.72,89.47,63.33,12.72,32.85,20.15,4.28,1.05,7.6,1,0,0,0
24.0,12.0,27.38,985.02,4.7,89.05,43.23,14.8,33.1,18.2,4.9,1.1,5.83,1,0,0,0
30.0,27.0,27.18,984.98,4.72,89.75,44.2,15.43,34.05,18.7,3.52,1.15,4.95,1,0,0,0
31.0,13.0,26.9,985.2,4.77,90.95,41.45,16.27,36.47,20.2,2.5,1.15,4.0,1,0,0,0
48.0,19.0,26.83,985.38,4.9,90.75,49.97,17.5,37.52,19.95,3.7,1.15,4.12,1,0,0,0
36.0,19.0,27.12,985.7,22.45,90.25,72.17,18.23,37.25,19.0,6.27,1.1,8.83,1,0,0,0
38.0,18.0,27.55,986.3,60.17,89.25,65.7,18.15,36.77,18.62,3.0,1.55,7.42,1,0,0,0
48.0,19.0,27.77,986.88,75.2,89.03,44.45,20.02,39.38,19.35,5.58,1.65,4.88,1,0,0,0
55.0,20.0,27.05,987.45,46.12,94.3,58.82,19.4,41.4,21.98,5.95,1.62,4.92,1,0,0,0
73.0,30.0,25.95,987.55,30.8,99.3,47.0,18.43,38.58,20.12,2.45,1.65,6.0,1,0,0,0
38.0,20.0,25.5,987.65,11.85,99.3,79.02,14.12,32.12,18.02,2.75,1.68,5.8,1,0,0,0
22.0,9.0,25.18,987.05,16.93,99.3,77.02,15.68,35.58,19.93,2.17,1.67,7.1,1,0,0,0
11.0,7.0,25.48,986.38,43.35,99.3,154.5,21.1,43.42,22.33,1.7,1.9,5.62,1,0,0,0
14.0,11.0,25.95,986.05,39.52,99.3,118.08,24.95,46.42,21.55,2.45,1.82,5.45,1,0,0,0
29.0,17.0,27.07,985.38,139.72,98.8,45.0,21.62,42.8,21.1,3.05,1.92,6.9,1,0,0,0
44.0,30.0,27.68,984.42,146.6,96.07,35.9,19.75,38.73,19.0,2.48,1.8,6.25,1,0,0,0
39.0,24.0,27.62,984.17,62.1,95.53,96.2,19.3,41.83,22.48,3.83,1.9,6.95,1,0,0,0
47.0,28.0,27.38,984.88,16.75,95.72,37.6,20.98,46.33,25.32,6.53,1.93,5.18,1,0,0,0
63.0,34.0,27.0,985.4,4.7,97.97,27.98,18.75,41.05,22.23,2.33,1.35,5.65,1,0,0,0
52.0,24.0,26.83,986.12,4.7,98.15,36.1,18.98,39.83,20.8,2.12,1.32,5.5,1,0,0,0
47.0,20.0,26.85,986.65,4.75,96.85,41.7,19.93,41.92,22.02,1.95,1.27,4.6,1,0,0,0
45.0,11.0,26.88,987.17,4.7,96.12,43.8,21.35,45.28,23.95,20.6,1.27,3.8,1,0,0,0
56.0,28.0,27.02,987.35,4.72,94.05,32.83,27.22,51.55,24.25,8.77,1.45,3.67,1,0,0,0
86.0,38.0,26.98,986.88,4.7,93.05,41.92,28.05,52.58,24.45,4.0,1.27,3.75,1,0,0,0
81.0,31.0,26.73,986.3,4.7,94.42,40.5,27.55,52.2,24.6,12.62,1.33,4.9,1,0,0,0
58.0,28.0,26.77,985.83,4.67,94.47,28.3,26.8,48.5,21.7,3.1,1.2,3.62,1,0,0,0
53.0,23.0,26.6,985.9,4.62,95.75,34.1,25.58,46.08,20.5,2.7,1.25,4.05,1,0,0,0
51.0,18.0,26.3,985.77,4.6,98.1,42.27,27.25,47.85,20.68,2.25,1.2,3.2,1,0,0,0
39.0,30.0,26.33,985.57,4.92,98.5,29.43,27.92,48.9,21.05,2.2,1.23,3.3,1,0,0,0
45.0,22.0,26.25,986.05,6.92,98.83,22.8,26.8,47.0,20.2,2.33,1.33,3.33,1,0,0,0
44.0,24.0,25.65,986.65,6.43,99.3,32.95,29.28,49.55,20.23,1.7,1.77,4.1,1,0,0,0
27.0,23.0,24.3,987.25,9.75,99.3,35.5,22.28,41.48,19.23,2.05,1.55,6.05,1,0,0,0
27.0,23.0,23.93,987.7,17.95,99.3,37.65,24.85,46.4,21.58,3.25,1.7,4.77,1,0,0,0
27.0,23.0,22.98,988.1,11.25,99.3,111.83,20.58,39.7,19.12,1.93,1.68,7.83,1,0,0,0
27.0,23.0,22.92,987.15,59.73,99.3,267.07,17.8,35.78,18.0,1.8,1.55,8.12,1,0,0,0
16.0,12.0,24.6,986.15,164.9,99.3,345.2,19.47,40.12,20.65,1.83,1.7,6.4,1,0,0,0
22.0,18.0,26.5,985.5,138.38,97.35,263.7,19.58,39.57,20.05,1.97,1.4,6.4,1,0,0,0
22.0,18.0,26.73,985.0,205.45,96.47,168.38,19.82,38.8,18.97,2.1,1.42,6.5,1,0,0,0
31.0,17.0,26.73,984.58,198.9,93.0,264.45,19.07,37.42,18.35,2.0,1.18,7.65,1,0,0,0
18.0,7.0,26.68,983.98,101.2,95.1,26.62,18.07,37.03,18.88,1.9,1.4,7.03,1,0,0,0
25.0,13.0,26.62,983.38,59.92,96.62,28.95,19.6,40.9,21.3,2.1,1.45,5.65,1,0,0,0
42.0,18.0,26.42,983.48,22.57,99.1,32.12,21.4,44.47,23.07,2.07,1.47,4.65,1,0,0,0
33.0,9.0,26.42,983.6,4.7,99.3,41.25,24.08,47.85,23.77,1.67,2.12,3.75,1,0,0,0
45.0,22.0,26.4,983.95,4.7,99.3,28.38,26.68,50.4,23.7,1.8,2.1,3.53,1,0,0,0
56.0,31.0,26.32,984.08,4.68,99.3,45.1,24.33,46.95,22.65,1.6,1.8,3.77,1,0,0,0
41.0,23.0,26.12,984.15,4.7,99.3,189.8,25.57,47.6,22.1,1.5,1.85,3.45,1,0,0,0
42.0,24.0,25.78,984.1,4.68,99.3,41.7,29.12,49.6,20.48,1.33,1.82,4.08,1,0,0,0
35.0,18.0,25.73,984.05,4.67,99.3,42.15,29.0,51.17,22.17,1.4,1.77,3.62,1,0,0,0
35.0,18.0,25.7,983.8,4.67,99.3,48.4,33.62,55.5,21.9,21.77,1.25,4.4,1,0,0,0
61.0,35.0,25.62,983.58,4.62,99.3,65.6,32.1,52.7,20.5,4.2,1.2,3.95,1,0,0,0
56.0,23.0,25.8,983.4,4.62,99.3,28.68,33.62,53.42,19.85,3.03,1.17,3.85,1,0,0,0
51.0,25.0,25.83,983.42,4.65,99.3,13.55,28.88,49.98,21.1,2.12,1.12,3.55,1,0,0,0
47.0,25.0,25.9,983.8,5.0,99.3,20.95,27.62,47.58,19.92,2.02,1.15,3.8,1,0,0,0
69.0,34.0,25.92,984.03,10.15,99.3,133.22,26.23,46.05,19.82,2.27,1.23,3.42,1,0,0,0
58.0,38.0,24.7,984.95,6.0,99.3,196.25,23.1,43.75,20.6,0.93,1.55,7.45,1,0,0,0
58.0,38.0,24.7,984.98,18.75,99.3,28.57,24.03,50.38,26.38,1.12,1.77,6.88,1,0,0,0
24.0,22.0,24.73,985.2,105.43,99.3,43.62,22.97,47.08,24.15,1.2,1.7,7.58,1,0,0,0
23.0,11.0,27.23,985.18,415.6,94.98,39.23,20.0,41.57,21.58,1.42,1.63,8.55,1,0,0,0
19.0,11.0,30.57,984.85,634.55,78.03,37.6,17.73,38.27,20.52,1.4,1.58,10.82,1,0,0,0
25.0,8.0,32.35,984.15,703.58,68.65,57.65,14.5,38.12,23.57,4.97,1.5,17.85,1,0,0,0
38.0,19.0,32.95,983.22,686.88,68.55,5.95,10.4,32.88,22.45,3.12,1.12,21.62,1,0,0,0
47.0,25.0,33.0,982.02,444.07,66.95,31.32,8.45,27.48,19.07,1.75,0.95,16.38,1,0,0,0
39.0,17.0,33.98,981.27,517.6,60.95,29.35,9.15,28.67,19.55,1.98,1.02,15.68,1,0,0,0
39.0,13.0,33.8,980.62,335.23,60.4,25.82,8.03,27.55,19.62,1.73,1.0,15.42,1,0,0,0
39.0,14.0,32.98,980.47,139.25,63.5,23.05,9.0,30.8,21.8,1.73,1.1,15.67,1,0,0,0
45.0,16.0,30.08,980.57,12.95,78.85,35.5,13.35,41.95,28.7,1.7,1.4,6.67,1,0,0,0
86.0,30.0,28.72,981.42,4.7,89.55,47.88,23.8,55.43,31.55,3.57,2.6,7.38,1,0,0,0
118.0,46.0,27.88,982.33,4.72,95.5,50.85,34.58,65.32,30.7,3.8,2.77,9.62,1,0,0,0
121.0,52.0,27.68,982.83,4.7,96.6,50.8,47.3,75.75,28.52,4.2,2.75,11.65,1,0,0,0
125.0,63.0,28.12,983.17,4.68,90.3,162.47,44.7,74.78,30.0,5.52,2.65,7.07,1,0,0,0
110.0,45.0,27.5,983.1,4.7,92.85,194.88,35.6,62.3,26.75,2.05,2.25,4.6,1,0,0,0
61.0,25.0,27.08,982.88,4.7,95.85,194.88,34.83,61.45,26.6,1.6,2.13,4.6,1,0,0,0
51.0,25.0,27.72,982.22,4.72,94.45,90.47,54.05,79.32,25.27,2.67,2.12,17.7,1,0,0,0
118.0,42.0,27.2,981.95,4.7,93.35,206.2,28.3,49.5,21.2,1.4,1.4,10.4,1,0,0,0
44.0,22.0,26.45,981.6,4.72,93.85,150.9,29.02,50.9,21.85,1.4,1.38,6.8,1,0,0,0
20.0,3.0,26.62,981.83,4.72,96.15,90.83,31.62,56.15,24.45,2.35,1.55,5.12,1,0,0,0
132.0,3.0,26.4,982.15,4.78,97.2,97.45,23.73,42.85,19.1,1.7,1.42,7.25,1,0,0,0
47.0,31.0,25.9,982.1,16.4,98.1,28.0,20.82,41.1,20.28,1.43,1.33,7.65,1,0,0,0
17.0,8.0,26.48,982.15,94.55,96.88,29.55,22.02,44.55,22.52,1.45,1.05,6.03,1,0,0,0
27.0,14.0,28.8,982.65,248.45,89.75,69.17,22.15,45.7,23.57,10.05,1.27,8.15,1,0,0,0
59.0,39.0,31.12,983.15,433.95,81.67,76.9,18.75,43.45,24.7,6.12,1.38,37.83,1,0,0,0
88.0,56.0,32.75,983.15,556.12,74.1,74.53,14.03,35.9,21.88,9.73,1.15,67.3,1,0,0,0
86.0,57.0,33.38,982.47,492.88,70.47,116.05,11.98,35.62,23.65,2.73,1.12,37.32,1,0,0,0
64.0,46.0,34.35,981.8,698.25,63.12,116.55,8.03,30.27,22.32,2.4,0.93,28.0,1,0,0,0
41.0,20.0,34.17,981.08,580.08,61.33,119.52,7.77,28.47,20.75,2.0,1.52,21.4,1,0,0,0
27.0,11.0,34.8,980.1,657.62,58.93,141.45,7.4,26.98,19.6,2.17,1.52,19.02,1,0,0,0
25.0,11.0,34.4,979.4,386.98,59.83,147.75,7.47,27.45,19.93,2.1,1.58,19.43,1,0,0,0
36.0,9.0,33.45,979.0,204.18,65.1,157.47,7.75,29.8,22.05,2.48,1.62,19.6,1,0,0,0
45.0,18.0,31.12,979.05,44.08,73.9,161.15,8.62,32.92,24.32,2.05,1.65,13.05,1,0,0,0
51.0,14.0,30.62,979.98,21.6,78.6,189.78,9.8,39.0,29.28,1.97,2.03,20.3,1,0,0,0
81.0,23.0,28.77,981.15,4.72,87.35,327.32,12.22,36.75,24.57,2.0,1.8,12.45,1,0,0,0
62.0,27.0,27.77,982.13,4.7,91.45,111.65,13.12,39.88,26.72,2.4,1.75,10.5,1,0,0,0
53.0,20.0,27.48,982.48,4.7,93.62,118.97,18.03,48.82,30.77,17.23,1.92,63.5,1,0,0,0
84.0,36.0,27.35,982.55,4.72,93.68,98.62,20.52,50.52,29.93,3.95,1.85,14.45,1,0,0,0
62.0,27.0,26.82,982.42,4.7,96.22,24.12,22.73,50.6,27.75,6.52,1.7,23.1,1,0,0,0
61.0,16.0,26.7,982.0,4.6,97.67,37.12,27.88,54.33,26.35,7.93,1.77,19.67,1,0,0,0
53.0,24.0,26.5,981.62,4.6,96.62,40.03,24.6,50.9,26.23,16.8,1.52,12.8,1,0,0,0
61.0,30.0,26.5,981.17,4.6,96.1,35.97,22.8,46.7,23.9,28.0,1.6,14.2,1,0,0,0
85.0,45.0,26.73,980.98,4.55,94.4,69.38,22.45,46.48,24.02,20.9,1.48,83.6,1,0,0,0
73.0,45.0,26.73,980.9,4.57,95.1,59.37,21.77,44.67,22.93,7.33,1.35,27.77,1,0,0,0
46.0,28.0,26.75,981.28,4.65,96.32,56.97,21.3,43.98,22.62,4.23,1.4,23.7,1,0,0,0
44.0,23.0,26.38,982.2,5.85,95.22,231.0,21.65,43.95,22.33,4.2,1.43,25.98,1,0,0,0
42.0,24.0,25.07,982.62,23.38,99.17,41.12,18.35,40.6,22.27,1.8,1.42,13.8,1,0,0,0
20.0,8.0,26.3,983.25,168.75,97.22,61.33,22.1,45.88,23.85,9.48,1.68,47.47,1,0,0,0
34.0,19.0,29.9,983.65,386.42,83.38,91.38,23.62,49.33,25.7,19.32,1.9,30.25,1,0,0,0
61.0,41.0,31.42,983.88,603.38,76.92,103.62,23.38,50.35,26.95,4.67,1.8,21.95,1,0,0,0
64.0,24.0,33.62,983.38,844.58,63.48,114.78,16.15,39.25,23.1,3.4,1.48,21.85,1,0,0,0
36.0,14.0,33.5,982.98,608.25,64.22,152.5,11.45,35.75,24.28,3.37,1.53,31.8,1,0,0,0
59.0,29.0,33.65,981.95,402.33,64.3,180.1,8.4,33.27,24.95,3.13,1.85,40.27,1,0,0,0
59.0,31.0,29.05,981.33,64.47,83.78,228.62,6.65,33.83,27.15,2.77,1.95,30.42,1,0,0,0
73.0,29.0,27.05,980.73,107.48,94.68,230.05,9.5,38.75,29.27,2.33,2.08,18.43,1,0,0,0
67.0,41.0,27.4,980.05,72.78,92.05,135.6,15.78,49.35,33.58,3.05,2.38,9.78,1,0,0,0
103.0,72.0,27.18,979.7,45.38,96.2,92.03,20.38,53.0,32.52,2.67,2.42,7.38,1,0,0,0
117.0,81.0,26.73,979.88,11.88,98.73,114.67,20.07,51.23,31.2,2.0,2.6,19.67,1,0,0,0
105.0,55.0,26.57,980.12,4.73,98.5,65.67,36.5,73.7,37.32,7.2,3.3,19.67,1,0,0,0
151.0,83.0,26.18,980.45,4.7,99.07,30.93,42.02,75.55,33.5,13.03,3.02,19.67,1,0,0,0
133.0,80.0,26.0,980.8,4.7,99.3,30.33,58.38,90.35,31.93,10.93,2.97,19.67,1,0,0,0
135.0,79.0,26.33,981.05,4.7,99.3,148.2,51.85,82.47,30.57,5.72,2.73,48.67,1,0,0,0
121.0,55.0,26.3,981.25,4.73,99.3,182.0,44.75,72.53,27.75,4.35,2.4,29.3,1,0,0,0
100.0,45.0,26.17,981.15,4.67,99.3,181.97,45.4,72.62,27.22,3.23,2.33,20.47,1,0,0,0
92.0,55.0,26.15,981.18,4.72,99.3,182.0,46.15,72.6,26.45,2.67,2.25,16.5,1,0,0,0
108.0,53.0,26.05,981.2,4.7,99.3,182.0,51.2,73.0,21.9,5.2,2.1,37.3,1,0,0,0
105.0,47.0,26.15,980.95,4.72,99.3,169.22,47.98,74.33,26.35,5.88,2.0,50.73,1,0,0,0
107.0,50.0,26.18,980.98,4.65,99.3,111.43,44.47,70.47,26.02,6.62,1.85,48.8,1,0,0,0
92.0,50.0,26.12,981.47,4.97,99.3,108.9,41.58,64.9,23.32,3.45,1.8,22.07,1,0,0,0
75.0,40.0,26.48,982.03,31.27,99.3,106.8,38.6,63.95,25.38,2.9,1.8,11.3,1,0,0,0
70.0,34.0,28.88,982.45,157.55,90.85,71.18,34.15,59.65,25.52,3.73,1.25,9.25,1,0,0,0
70.0,38.0,30.77,983.2,330.98,80.4,60.6,27.17,51.52,24.4,5.08,1.18,38.42,1,0,0,0
64.0,39.0,32.5,983.62,514.35,71.67,98.75,19.98,42.2,22.25,3.15,1.12,16.38,1,0,0,0
63.0,28.0,33.9,983.68,577.3,63.6,130.65,15.05,38.23,23.12,3.0,1.05,18.55,1,0,0,0
57.0,28.0,33.33,983.38,285.8,65.83,117.1,11.07,35.2,24.12,2.88,1.08,21.57,1,0,0,0
56.0,24.0,33.38,982.85,241.03,65.75,13.98,9.35,33.48,24.17,2.9,1.07,24.12,1,0,0,0
64.0,31.0,32.82,982.1,240.53,69.73,291.57,9.4,34.02,24.55,2.8,1.57,32.62,1,0,0,0
77.0,36.0,32.05,981.33,663.85,74.95,20.3,8.93,33.95,25.03,2.52,1.5,32.97,1,0,0,0
76.25,46.25,34.4,980.42,484.7,65.03,90.15,7.7,35.7,27.78,2.88,1.6,38.58,1,0,0,0
78.25,47.5,34.05,979.95,224.3,62.0,302.53,5.9,29.38,23.45,2.4,1.3,34.7,1,0,0,0
57.25,29.5,31.98,979.57,77.08,68.75,265.07,6.97,31.25,24.4,2.1,1.68,28.48,1,0,0,0
67.25,26.25,30.23,979.88,20.75,80.83,261.2,7.55,32.73,25.2,2.13,1.67,21.2,1,0,0,0
87.0,34.0,28.43,979.85,4.72,89.95,261.17,9.45,41.78,32.3,1.87,1.95,12.52,1,0,0,0
127.0,55.5,28.2,980.4,4.7,95.67,261.1,12.9,52.55,39.52,2.02,2.87,7.7,1,0,0,0
172.5,84.0,28.4,980.92,4.7,97.85,261.1,19.8,60.17,40.42,2.38,3.57,7.82,1,0,0,0
230.0,84.0,27.95,981.75,4.75,99.23,261.1,21.88,59.78,37.92,2.43,3.42,8.8,1,0,0,0
