PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
69.25,30.25,28.6,974.83,4.03,74.62,64.33,2.68,13.15,20.68,11.07,0.67,9.18,1,0,0,0
62.25,28.75,28.27,975.03,4.0,75.4,67.07,2.15,9.72,14.9,12.75,0.57,10.92,1,0,0,0
49.25,23.5,28.02,975.6,4.7,75.75,35.62,1.95,11.68,19.0,15.1,0.6,9.25,1,0,0,0
53.5,27.25,28.32,975.95,18.8,73.3,45.53,2.32,12.28,19.5,14.83,0.58,11.55,1,0,0,0
53.0,23.5,29.33,976.17,48.08,69.65,45.95,2.23,10.62,16.57,10.85,0.5,17.55,1,0,0,0
49.25,20.25,30.38,976.27,91.0,66.9,57.73,2.45,9.22,13.6,8.7,0.58,21.38,1,0,0,0
57.25,23.75,30.92,976.1,110.22,64.53,67.95,2.17,9.17,13.77,5.15,0.6,21.82,1,0,0,0
61.0,20.25,31.92,976.38,120.4,61.6,48.93,2.33,9.22,13.73,4.65,0.65,25.6,1,0,0,0
58.5,13.25,33.12,976.42,131.43,57.12,44.42,2.5,10.45,15.8,5.72,0.6,28.27,1,0,0,0
50.75,15.0,33.83,975.85,125.4,53.55,41.23,3.02,9.93,14.0,7.07,0.58,28.7,1,0,0,0
48.0,8.25,32.3,975.5,92.9,57.8,63.45,2.25,9.57,14.53,10.77,0.55,26.77,1,0,0,0
42.5,5.75,33.08,975.0,423.92,57.2,48.9,2.88,10.32,14.97,12.2,0.57,26.83,1,0,0,0
44.5,6.75,34.98,974.08,520.82,52.78,71.25,2.05,9.15,14.02,13.28,0.5,32.47,1,0,0,0
48.5,10.75,33.58,973.85,220.65,55.75,107.05,1.67,9.17,14.62,12.32,0.55,30.82,1,0,0,0
62.75,8.25,32.58,973.78,100.52,59.2,97.08,1.75,9.88,15.88,8.75,0.6,26.9,1,0,0,0
74.67,13.33,31.27,974.15,16.88,62.23,121.92,2.0,13.53,22.3,8.13,0.67,21.72,1,0,0,0
59.25,15.5,30.62,974.68,4.3,64.72,106.38,1.62,13.45,22.88,10.82,0.72,18.43,1,0,0,0
66.75,15.25,30.2,975.52,4.03,66.22,90.35,3.1,17.75,28.52,11.62,0.85,13.45,1,0,0,0
76.0,18.5,30.15,976.0,4.05,66.53,78.1,2.35,17.62,29.52,13.3,0.9,13.55,1,0,0,0
67.75,17.25,29.55,976.23,4.05,68.15,70.03,1.67,14.85,25.32,14.28,0.82,15.57,1,0,0,0
63.25,19.0,29.27,976.27,4.05,69.47,52.85,2.23,15.95,26.62,14.85,0.78,12.45,1,0,0,0
67.25,20.0,29.32,976.27,4.03,70.1,37.27,2.35,15.05,24.67,14.17,0.57,14.55,1,0,0,0
56.0,14.0,29.05,976.1,4.1,70.38,46.88,1.6,10.42,17.15,12.05,0.5,18.1,1,0,0,0
43.0,13.5,28.65,975.93,4.07,70.92,52.2,1.6,6.4,12.7,8.4,0.5,17.52,1,0,0,0
31.75,11.0,28.23,976.17,4.07,71.25,96.3,0.8,7.3,12.52,10.25,0.5,17.35,1,0,0,0
31.25,7.25,27.55,976.15,4.07,71.82,102.25,1.45,8.43,13.6,11.07,0.43,13.43,1,0,0,0
