PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
17.0,36.0,32.17,978.02,5.6,84.98,159.57,5.68,7.58,5.57,6.08,0.65,17.15,1,0,0,0
17.0,28.5,31.9,978.28,5.55,86.78,154.62,5.3,7.38,5.7,7.22,0.6,13.7,1,0,0,0
17.0,25.5,31.82,978.85,7.55,87.42,153.5,6.12,7.83,5.35,7.83,0.6,26.52,1,0,0,0
17.0,30.25,31.97,979.28,50.83,86.67,150.1,6.1,7.57,4.85,6.75,0.6,4.4,1,0,0,0
17.0,33.75,33.25,979.38,174.6,78.9,163.72,6.05,7.3,4.45,5.27,0.73,20.4,1,0,0,0
17.0,43.0,34.67,979.55,336.8,70.53,192.43,5.85,7.27,4.62,5.95,0.77,9.47,1,0,0,0
17.0,44.5,35.85,979.35,474.65,64.53,190.75,5.9,6.88,3.87,6.0,0.8,13.7,1,0,0,0
17.0,37.75,35.85,979.75,449.73,63.58,173.55,5.6,6.55,3.7,6.3,0.8,13.7,1,0,0,0
17.0,28.75,36.45,979.67,508.85,60.7,171.68,6.7,8.0,4.7,6.5,0.7,25.35,1,0,0,0
17.0,34.75,36.65,979.1,674.55,59.0,169.62,6.08,6.65,3.2,6.55,0.7,14.5,1,0,0,0
17.0,60.25,36.93,978.67,541.8,58.42,171.8,7.48,7.98,3.52,6.88,0.62,26.57,1,0,0,0
17.0,20.75,36.5,978.17,514.58,60.08,185.7,4.7,6.23,4.55,6.87,0.6,39.78,1,0,0,0
17.0,19.33,37.28,977.23,519.5,56.58,183.85,3.6,5.68,5.2,7.35,0.55,32.15,1,0,0,0
17.0,21.25,36.8,977.0,343.62,58.23,180.62,3.92,5.8,4.95,6.97,0.53,19.4,1,0,0,0
17.0,14.25,36.17,976.98,114.9,60.55,188.45,3.5,6.1,6.08,7.23,0.65,19.43,1,0,0,0
17.0,21.75,35.2,977.23,39.8,63.95,186.18,3.03,8.15,10.7,7.5,0.83,32.67,1,0,0,0
17.0,33.75,34.6,977.78,6.5,67.55,261.57,3.6,12.5,17.98,8.45,1.33,52.53,1,0,0,0
17.0,36.75,34.15,978.77,5.88,69.83,270.22,6.05,18.35,25.17,10.38,1.53,62.28,1,0,0,0
17.0,40.75,33.93,979.23,5.83,70.5,205.58,5.88,18.68,26.07,11.67,1.6,31.95,1,0,0,0
17.0,61.5,33.7,979.52,5.83,72.28,167.82,4.65,15.95,22.8,10.38,1.18,23.0,1,0,0,0
17.0,91.5,33.25,979.6,5.75,75.47,169.2,4.67,14.28,19.68,9.4,0.82,37.02,1,0,0,0
17.0,43.25,32.83,979.6,5.72,79.0,155.93,4.2,13.3,18.53,7.65,0.73,9.88,1,0,0,0
17.0,43.75,32.35,979.4,5.73,82.95,154.32,4.08,11.23,14.8,6.65,0.6,9.88,1,0,0,0
17.0,33.75,32.45,979.15,5.7,81.23,168.4,4.9,12.0,14.9,6.5,0.6,26.1,1,0,0,0
17.0,35.25,32.38,979.27,5.67,81.1,176.02,3.08,8.93,11.98,6.47,0.6,25.9,1,0,0,0
17.0,40.0,32.17,979.3,5.7,82.62,170.22,3.4,7.45,8.77,6.88,0.6,28.02,1,0,0,0
17.0,39.5,31.98,979.3,8.05,83.72,173.1,3.92,7.9,8.93,6.77,0.6,29.17,1,0,0,0
17.0,52.5,32.4,979.6,56.2,77.08,194.1,4.05,7.92,8.65,7.38,0.6,34.15,1,0,0,0
17.0,37.25,33.67,979.9,226.7,68.88,188.65,5.62,9.22,8.68,9.1,0.6,21.55,1,0,0,0
17.0,23.25,34.9,980.38,341.3,63.33,212.05,5.12,7.88,7.0,7.97,0.62,7.47,1,0,0,0
17.0,23.5,35.15,980.8,488.35,62.63,203.43,5.7,7.92,6.17,6.62,0.7,26.12,1,0,0,0
17.0,21.0,35.75,981.02,520.65,60.73,201.42,6.65,7.85,4.55,6.52,0.6,37.35,1,0,0,0
17.0,20.5,35.75,980.9,542.52,61.15,175.92,5.88,7.05,4.22,6.23,0.6,47.1,1,0,0,0
17.0,27.0,36.92,980.4,748.08,57.38,226.08,7.17,8.25,4.5,6.53,0.6,23.05,1,0,0,0
17.0,23.75,37.57,979.75,742.23,54.8,214.6,7.58,8.68,4.65,6.47,0.6,28.47,1,0,0,0
17.0,24.25,37.0,978.83,415.25,55.83,180.55,6.5,7.33,3.78,6.6,0.55,25.87,1,0,0,0
17.0,27.0,37.55,978.33,510.9,54.35,292.52,7.3,8.48,4.7,6.23,0.6,15.32,1,0,0,0
17.0,25.25,37.42,977.88,371.95,54.02,225.7,7.3,8.55,4.9,6.25,0.6,30.73,1,0,0,0
17.0,29.5,36.0,977.72,69.45,58.85,186.12,6.72,8.35,5.33,6.33,0.65,59.53,1,0,0,0
17.0,31.75,35.53,978.0,29.75,61.23,264.15,6.9,11.25,10.5,7.48,0.9,30.5,1,0,0,0
17.0,38.0,34.7,978.65,6.45,64.53,181.42,6.65,12.18,12.7,8.47,1.02,47.08,1,0,0,0
17.0,54.5,34.5,979.13,5.78,66.47,244.32,7.28,15.2,17.5,8.53,1.53,33.93,1,0,0,0
17.0,67.5,33.33,979.73,5.8,74.57,256.27,24.38,30.68,19.77,8.5,1.85,16.93,1,0,0,0
17.0,72.25,32.9,979.7,5.8,77.65,209.97,35.23,40.42,22.02,8.7,1.85,11.2,1,0,0,0
17.0,93.75,32.92,979.92,5.75,76.65,196.22,20.8,28.52,21.8,8.4,1.3,26.43,1,0,0,0
17.0,98.0,32.23,979.75,5.78,82.45,197.38,27.52,31.8,17.62,7.25,1.1,10.7,1,0,0,0
17.0,82.0,32.25,979.48,5.7,83.62,161.75,24.27,28.65,16.6,6.78,0.9,17.9,1,0,0,0
17.0,67.0,32.5,979.22,5.72,80.97,155.53,9.4,12.1,8.3,6.4,0.6,24.67,1,0,0,0
17.0,56.75,32.17,979.08,5.75,83.78,179.88,10.47,12.45,7.38,6.22,0.63,31.93,1,0,0,0
17.0,57.75,32.33,979.23,5.72,83.3,203.12,9.38,11.88,7.97,6.37,0.6,14.77,1,0,0,0
17.0,71.5,32.35,979.38,6.95,83.05,220.1,9.75,12.7,8.88,6.2,0.6,12.25,1,0,0,0
17.0,67.75,32.95,979.67,57.75,79.7,230.52,15.15,18.2,10.95,7.33,0.7,51.1,1,0,0,0
17.0,58.75,33.58,980.2,104.03,74.03,321.45,13.45,16.5,10.4,11.05,0.73,31.15,1,0,0,0
17.0,48.75,34.45,980.48,183.25,69.77,320.62,11.6,14.25,8.97,8.5,0.73,27.9,1,0,0,0
17.0,41.75,35.15,980.62,260.73,66.3,246.18,8.95,12.2,9.2,8.45,0.82,46.6,1,0,0,0
17.0,52.75,35.5,980.78,309.8,64.2,173.5,8.1,10.38,7.1,10.1,0.78,32.55,1,0,0,0
17.0,52.0,35.0,980.72,416.35,64.3,163.2,5.83,7.17,4.5,8.07,0.65,29.87,1,0,0,0
17.0,25.0,34.67,980.4,721.48,67.55,167.68,5.65,6.35,3.23,6.15,0.6,19.47,1,0,0,0
17.0,27.5,36.5,979.92,817.42,60.73,163.77,6.4,6.95,3.22,5.77,0.53,14.05,1,0,0,0
17.0,35.75,38.2,979.15,619.68,53.77,209.4,7.52,7.7,2.92,6.0,0.55,28.13,1,0,0,0
17.0,34.5,37.7,978.23,534.38,55.0,155.9,9.53,9.23,2.65,5.6,0.5,43.67,1,0,0,0
17.0,24.0,37.02,977.52,407.15,57.35,135.82,8.43,7.82,1.83,5.95,0.5,42.63,1,0,0,0
17.0,24.0,37.02,977.52,407.15,57.35,135.82,8.43,7.82,1.83,5.95,0.5,42.63,1,0,0,0
17.0,24.0,37.02,977.52,407.15,57.35,135.82,8.43,7.82,1.83,5.95,0.5,42.63,1,0,0,0
17.0,24.0,34.0,978.0,6.2,72.5,144.4,8.43,7.82,1.83,5.95,0.5,157.5,1,0,0,0
17.0,191.0,33.62,978.52,6.08,74.53,146.22,7.72,8.78,4.78,6.8,1.5,31.6,1,0,0,0
17.0,149.25,33.48,979.28,5.95,73.15,154.33,7.45,9.28,6.03,6.7,1.5,6.05,1,0,0,0
17.0,21.5,32.8,979.57,6.0,78.25,123.53,7.75,10.03,7.0,6.55,1.5,7.45,1,0,0,0
17.0,15.0,32.3,979.53,5.97,81.93,106.93,8.27,10.53,7.13,6.1,1.5,7.17,1,0,0,0
17.0,16.75,32.23,979.65,5.9,82.83,140.1,8.28,10.4,6.9,5.6,2.03,7.45,1,0,0,0
17.0,18.75,32.62,979.42,5.83,80.38,162.5,8.33,9.97,5.95,6.38,0.53,23.4,1,0,0,0
17.0,25.75,32.43,978.8,5.7,82.3,160.93,9.2,11.7,8.0,6.6,0.6,8.78,1,0,0,0
17.0,22.75,31.87,978.2,5.62,86.5,160.08,9.78,11.45,6.55,6.78,0.5,12.05,1,0,0,0
17.0,23.75,31.73,978.25,5.65,88.35,159.55,13.88,14.6,6.2,6.75,0.5,7.67,1,0,0,0
17.0,21.25,31.67,978.75,7.72,88.88,158.8,18.7,18.62,6.43,6.6,0.62,7.7,1,0,0,0
17.0,27.0,32.27,979.35,68.78,86.72,150.72,17.12,17.18,5.97,6.9,0.7,5.95,1,0,0,0
17.0,34.5,33.38,980.08,112.25,79.92,163.57,10.98,13.05,7.75,6.85,0.9,5.95,1,0,0,0
17.0,45.75,34.35,980.58,186.72,74.35,205.6,10.73,14.32,10.55,9.6,1.12,9.15,1,0,0,0
17.0,59.5,35.72,981.03,274.23,65.3,288.4,10.78,14.0,9.8,9.78,1.07,9.68,1,0,0,0
17.0,40.0,37.05,981.12,515.8,59.35,155.97,8.98,11.6,8.05,9.33,0.93,15.1,1,0,0,0
17.0,40.0,38.03,980.4,646.88,56.2,134.32,10.95,11.4,4.6,8.4,0.88,19.95,1,0,0,0
17.0,40.0,38.02,979.77,717.38,55.83,116.9,4.62,7.05,6.12,7.68,0.8,37.5,1,0,0,0
17.0,40.0,37.77,979.1,475.37,55.35,150.9,2.75,4.55,4.33,6.92,0.6,51.25,1,0,0,0
17.0,17.0,38.5,978.08,704.27,52.65,160.6,1.95,3.8,4.1,6.88,0.55,48.88,1,0,0,0
17.0,19.5,38.23,977.45,511.35,53.65,166.35,2.58,4.33,4.22,6.78,0.58,52.48,1,0,0,0
17.0,29.0,37.2,977.18,322.97,57.93,155.55,2.78,5.23,5.53,6.58,0.6,59.42,1,0,0,0
17.0,31.0,36.33,977.17,155.03,62.62,166.68,2.4,6.7,8.93,6.33,0.7,44.3,1,0,0,0
17.0,21.0,35.77,977.52,45.7,63.35,173.23,2.38,8.55,12.45,7.5,0.73,37.15,1,0,0,0
17.0,26.25,35.2,978.08,7.38,63.32,172.15,2.8,12.4,19.1,9.3,1.05,28.15,1,0,0,0
17.0,32.25,34.9,978.58,5.93,64.4,184.53,2.58,19.45,32.75,12.07,1.5,20.3,1,0,0,0
17.0,53.25,34.3,979.45,5.9,67.9,235.82,7.07,28.4,42.6,12.43,1.65,17.6,1,0,0,0
17.0,45.75,33.7,979.67,5.82,72.28,289.6,54.07,64.7,38.65,15.22,2.05,16.8,1,0,0,0
17.0,54.25,32.6,979.75,5.83,79.17,289.6,78.2,82.85,35.88,12.2,2.27,13.57,1,0,0,0
17.0,48.5,32.52,979.22,5.85,79.97,255.87,63.17,75.42,44.98,11.05,2.2,9.78,1,0,0,0
17.0,60.5,33.6,978.93,5.82,73.68,163.2,17.5,40.95,50.17,19.35,0.97,14.7,1,0,0,0
17.0,81.25,33.25,979.05,5.88,76.22,273.02,10.3,24.7,30.6,17.9,0.9,8.83,1,0,0,0
17.0,94.25,32.43,979.15,5.9,82.62,297.43,20.2,31.97,29.15,11.45,0.9,6.4,1,0,0,0
17.0,66.5,32.8,979.33,5.83,80.02,217.73,25.43,35.98,28.65,27.07,0.88,8.6,1,0,0,0
17.0,62.0,33.08,979.75,7.67,78.47,163.32,8.97,23.75,30.92,24.1,0.85,7.78,1,0,0,0
17.0,55.25,33.17,980.2,49.2,78.2,171.0,4.3,14.0,19.73,13.3,0.8,9.5,1,0,0,0
17.0,56.0,33.95,980.7,131.3,75.35,220.75,7.73,20.98,27.55,14.18,1.08,14.95,1,0,0,0
17.0,72.0,36.05,981.5,373.02,65.38,327.12,9.3,24.77,32.3,18.62,1.05,24.3,1,0,0,0
17.0,60.5,36.95,981.65,385.98,60.43,118.05,4.48,14.33,20.1,22.25,0.85,40.35,1,0,0,0
17.0,47.67,35.25,981.82,54.63,67.47,82.35,3.82,18.98,29.6,13.1,1.0,41.45,1,0,0,0
17.0,46.25,31.28,982.42,18.23,84.83,261.48,2.95,12.8,19.32,11.47,0.72,26.5,1,0,0,0
17.0,18.25,31.02,981.98,175.97,87.13,143.77,3.0,10.35,14.88,7.75,0.67,25.88,1,0,0,0
17.0,14.75,32.83,981.65,304.0,81.52,133.5,3.35,8.97,11.62,6.0,0.7,29.0,1,0,0,0
17.0,22.0,35.0,980.58,421.27,69.0,144.32,2.45,6.25,8.05,6.2,0.67,40.8,1,0,0,0
17.0,26.5,34.02,980.18,95.72,72.6,178.05,2.2,7.82,11.35,5.3,0.7,36.42,1,0,0,0
17.0,23.25,33.92,980.05,114.12,75.58,136.28,4.22,17.02,25.45,4.72,0.98,23.88,1,0,0,0
17.0,25.25,34.12,980.05,86.78,73.45,286.55,5.22,21.78,32.95,5.17,1.05,22.95,1,0,0,0
17.0,26.25,33.47,979.97,30.98,76.8,204.28,5.53,25.3,39.08,8.93,1.23,20.12,1,0,0,0
17.0,46.75,32.67,980.62,6.45,83.12,262.3,13.57,39.98,54.23,8.95,1.77,9.53,1,0,0,0
17.0,55.75,32.53,981.28,6.1,84.48,257.15,14.68,37.12,47.28,8.35,2.17,8.45,1,0,0,0
17.0,71.0,32.55,981.85,6.05,83.7,168.25,25.73,42.8,40.73,9.45,2.55,9.18,1,0,0,0
17.0,81.75,32.12,982.15,6.07,87.38,168.12,53.2,61.27,33.85,10.43,2.98,7.85,1,0,0,0
17.0,74.0,32.25,982.25,6.17,87.03,187.25,21.57,36.55,35.82,9.43,1.9,6.02,1,0,0,0
17.0,59.25,32.77,981.9,6.2,84.25,228.03,12.38,29.98,37.43,10.03,1.13,7.28,1,0,0,0
17.0,58.5,32.4,981.62,6.12,85.8,147.53,17.5,31.97,33.3,10.97,0.93,14.2,1,0,0,0
17.0,72.75,32.1,981.5,6.12,81.83,156.6,2.3,10.6,16.4,9.2,0.6,12.5,1,0,0,0
17.0,80.25,32.22,981.57,6.05,81.9,168.75,9.88,25.65,33.15,13.25,0.65,13.0,1,0,0,0
17.0,158.5,32.1,981.55,5.93,83.28,165.3,11.25,25.7,31.12,22.55,0.67,11.5,1,0,0,0
17.0,106.5,32.18,982.0,7.28,83.6,236.95,15.82,28.38,29.15,20.17,0.75,16.7,1,0,0,0
17.0,105.0,32.33,982.42,36.17,83.4,193.75,18.35,30.02,28.3,21.2,0.8,82.32,1,0,0,0
17.0,86.5,32.95,982.8,110.32,80.35,179.35,13.93,28.15,31.5,27.4,1.27,56.88,1,0,0,0
17.0,124.25,34.43,983.3,221.8,72.4,265.25,11.25,29.85,38.88,34.55,1.15,58.47,1,0,0,0
17.0,78.25,36.62,983.5,518.12,63.45,164.43,6.1,20.95,30.07,27.4,1.1,66.28,1,0,0,0
17.0,68.5,37.55,983.38,576.38,59.33,147.75,3.75,14.1,20.77,18.4,1.07,80.67,1,0,0,0
17.0,58.25,37.8,983.0,427.23,58.17,215.25,3.22,15.2,23.65,20.67,1.15,109.58,1,0,0,0
17.0,57.75,32.48,982.58,21.52,80.15,99.35,2.38,13.82,22.35,12.65,0.9,40.8,1,0,0,0
17.0,24.5,31.4,981.92,33.5,87.4,105.97,3.7,19.27,30.57,7.83,0.93,24.9,1,0,0,0
17.0,20.0,31.6,982.0,33.67,87.7,65.55,5.05,31.17,50.88,9.1,1.48,17.12,1,0,0,0
17.0,28.75,31.48,981.52,28.95,87.67,143.28,3.58,17.27,27.08,8.85,1.1,21.75,1,0,0,0
17.0,25.5,31.35,981.35,31.5,87.05,111.52,2.93,14.9,23.53,7.28,1.0,19.82,1,0,0,0
8.0,14.25,31.0,981.1,27.6,87.17,118.0,2.33,9.17,13.68,6.53,0.85,23.5,1,0,0,0
10.5,4.0,31.13,980.92,17.7,88.83,249.22,7.12,17.93,22.6,7.42,0.83,16.2,1,0,0,0
18.0,15.25,31.53,981.85,7.3,88.5,202.6,14.45,34.07,41.92,10.32,1.62,7.95,1,0,0,0
18.0,38.75,31.7,982.92,6.07,88.32,166.65,3.25,16.98,26.9,11.68,1.25,11.73,1,0,0,0
18.0,39.5,31.83,983.48,5.93,86.93,185.12,2.85,18.67,30.7,12.93,1.48,12.9,1,0,0,0
18.0,53.0,31.9,983.48,5.9,84.7,254.95,3.42,21.8,35.7,14.38,1.38,11.8,1,0,0,0
18.0,48.5,31.9,983.48,5.77,84.92,300.38,16.85,36.73,43.4,12.37,1.3,77.9,1,0,0,0
18.0,37.75,31.7,983.45,5.78,85.72,261.8,8.48,24.08,32.27,29.88,1.13,103.3,1,0,0,0
18.0,44.75,31.95,983.08,5.75,83.82,249.43,3.12,14.43,22.33,49.25,0.7,68.1,1,0,0,0
18.0,42.75,31.75,982.52,5.7,85.45,287.82,21.9,31.8,26.4,36.1,0.9,80.33,1,0,0,0
18.0,49.75,31.4,982.27,5.65,88.58,303.98,27.45,37.12,27.9,24.55,0.9,78.78,1,0,0,0
18.0,56.0,31.48,982.07,5.67,88.95,89.92,35.05,44.07,29.15,16.7,0.95,43.75,1,0,0,0
18.0,53.25,31.5,982.35,6.55,89.47,153.93,14.35,24.57,23.95,11.07,0.82,22.62,1,0,0,0
18.0,37.25,31.75,982.9,29.48,88.6,169.9,7.17,17.98,22.8,17.18,0.8,13.23,1,0,0,0
18.0,45.25,32.23,983.3,75.8,86.5,151.72,8.05,18.85,23.15,20.75,0.9,11.92,1,0,0,0
18.0,60.75,32.65,983.72,107.48,83.65,155.25,7.35,20.18,26.63,19.62,1.0,20.48,1,0,0,0
18.0,69.25,33.62,983.85,232.52,78.8,97.33,6.4,17.52,23.18,15.8,0.98,20.75,1,0,0,0
18.0,70.5,34.92,983.6,361.57,71.25,208.85,6.98,22.02,30.7,14.6,0.9,28.25,1,0,0,0
18.0,73.25,35.25,983.47,511.32,70.25,131.5,5.15,17.48,24.95,13.77,0.93,37.88,1,0,0,0
18.0,71.0,35.6,983.12,532.13,66.9,136.05,2.95,8.88,12.12,13.38,0.67,42.5,1,0,0,0
18.0,48.25,35.95,983.0,516.6,64.58,142.6,2.35,5.47,6.68,10.1,0.57,40.55,1,0,0,0
18.0,39.5,36.23,982.18,469.85,63.27,168.7,2.05,5.25,6.65,13.9,0.68,47.28,1,0,0,0
18.0,49.75,35.12,981.27,309.55,68.42,173.93,2.78,10.48,15.5,12.55,0.85,29.78,1,0,0,0
18.0,31.5,35.15,980.48,287.88,67.97,236.95,3.85,12.78,18.1,11.27,0.9,30.33,1,0,0,0
18.0,35.75,34.6,980.52,130.28,70.22,273.35,4.05,17.52,26.82,10.87,1.1,76.08,1,0,0,0
18.0,46.25,33.8,980.9,33.58,74.15,315.35,6.98,32.0,49.53,19.9,1.37,20.33,1,0,0,0
18.0,49.25,32.85,981.22,6.8,79.5,339.6,11.5,37.8,53.15,16.82,1.2,4.92,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
18.0,49.25,32.7,981.6,6.6,80.1,326.4,11.5,37.8,53.15,14.2,1.2,0.9,1,0,0,0
