PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
60.0,31.0,26.4,971.12,1.32,90.08,28.98,30.12,38.5,26.18,25.15,0.25,12.12,1,0,0,0
57.0,29.0,26.28,971.35,1.3,90.32,27.62,28.7,37.6,26.68,27.12,0.25,4.45,1,0,0,0
56.0,25.0,26.2,971.92,3.33,91.0,26.3,29.0,37.55,26.08,27.53,0.25,6.62,1,0,0,0
55.0,25.0,26.38,972.4,40.25,90.08,26.0,30.52,38.42,25.38,25.85,0.25,5.23,1,0,0,0
60.25,34.0,27.48,972.4,181.03,82.55,21.4,30.8,37.95,24.2,23.67,0.4,8.07,1,0,0,0
57.25,31.0,28.0,972.58,297.33,77.15,39.53,25.5,33.92,24.62,20.9,0.45,4.6,1,0,0,0
57.0,40.0,28.62,972.42,397.05,71.08,36.78,20.12,29.15,23.97,20.25,0.43,12.23,1,0,0,0
64.0,33.0,28.98,972.85,332.77,68.05,30.93,17.27,26.5,23.25,19.15,0.3,39.88,1,0,0,0
65.0,33.0,30.0,972.75,520.5,61.8,33.65,14.35,23.27,21.7,19.7,0.0,28.45,1,0,0,0
58.75,23.0,30.27,972.17,568.65,59.35,34.48,10.5,19.9,21.32,19.98,0.0,21.82,1,0,0,0
54.0,16.0,30.27,971.7,602.28,58.75,33.05,9.38,17.92,19.3,20.1,0.35,29.15,1,0,0,0
42.0,13.0,29.95,971.1,397.6,60.1,40.35,8.98,17.62,19.43,19.17,0.43,32.5,1,0,0,0
42.75,18.0,30.3,970.2,491.88,58.12,37.4,7.62,16.88,20.0,19.1,0.75,28.95,1,0,0,0
44.25,17.0,30.1,969.97,315.58,58.75,34.12,8.15,17.02,19.5,17.82,0.7,33.33,1,0,0,0
43.25,12.0,29.45,969.9,116.33,62.05,42.58,8.8,18.18,20.73,19.85,0.8,36.38,1,0,0,0
53.25,14.0,28.65,970.25,15.47,66.2,41.17,10.1,20.45,22.97,20.25,0.7,33.45,1,0,0,0
75.0,16.0,28.02,970.78,1.65,70.65,69.15,11.05,23.6,27.3,18.73,1.3,25.5,1,0,0,0
82.75,20.0,27.58,971.75,1.12,74.28,72.3,15.45,28.08,29.08,20.25,1.42,5.77,1,0,0,0
82.0,23.0,27.38,972.2,1.42,76.08,40.97,19.52,31.35,29.05,19.07,1.52,13.6,1,0,0,0
101.0,28.0,27.52,972.52,1.4,74.8,34.93,21.73,32.97,28.7,20.15,1.6,10.53,1,0,0,0
127.0,37.75,27.25,972.62,1.5,77.75,28.48,23.43,34.92,29.73,21.57,1.65,13.35,1,0,0,0
137.75,54.0,27.02,972.67,1.4,82.1,22.77,25.3,35.83,28.57,21.8,1.53,13.25,1,0,0,0
106.25,32.5,26.7,972.45,1.4,85.65,31.95,23.73,33.75,27.15,18.77,0.2,13.25,1,0,0,0
76.0,31.0,26.52,972.25,1.45,86.88,28.55,21.1,30.9,25.8,18.9,0.2,32.85,1,0,0,0
76.25,32.75,26.4,972.35,1.35,86.92,33.92,22.08,32.45,27.15,20.93,0.2,14.55,1,0,0,0
83.25,37.25,26.28,972.38,1.3,87.6,27.57,22.35,32.65,27.1,23.52,0.2,13.12,1,0,0,0
74.25,34.0,26.2,972.38,3.17,88.42,40.0,21.48,31.7,26.7,23.25,0.2,13.05,1,0,0,0
70.0,31.75,26.62,972.65,78.75,82.42,43.75,21.9,31.55,25.78,21.45,0.2,26.38,1,0,0,0
57.75,28.5,27.75,972.92,246.7,70.6,42.27,19.8,29.1,24.38,27.27,0.45,69.5,1,0,0,0
39.5,12.5,28.52,973.45,392.07,65.17,44.77,17.2,26.05,22.6,30.25,0.45,19.27,1,0,0,0
44.0,14.75,29.07,973.83,555.6,62.42,40.67,15.5,24.4,22.15,20.35,0.45,30.4,1,0,0,0
55.0,16.75,29.62,974.05,513.9,60.5,36.02,13.2,22.62,22.3,19.27,0.33,42.75,1,0,0,0
62.25,17.5,30.02,973.85,592.93,58.85,38.33,10.9,20.35,21.55,16.1,0.07,46.47,1,0,0,0
64.75,20.75,30.23,973.35,720.1,57.73,44.2,8.68,17.95,20.38,17.7,0.1,42.78,1,0,0,0
68.75,17.75,30.38,972.65,529.85,57.2,46.62,7.03,16.48,20.25,18.07,0.43,58.38,1,0,0,0
82.75,21.0,30.88,971.75,528.55,54.83,48.22,6.03,15.45,19.82,20.15,0.4,61.1,1,0,0,0
55.5,23.5,30.88,971.23,456.05,55.05,42.75,6.02,15.33,19.57,19.05,0.75,64.35,1,0,0,0
56.5,22.75,30.85,970.75,323.45,54.1,40.7,5.97,15.8,20.52,17.6,0.85,73.9,1,0,0,0
58.5,25.75,29.4,970.65,35.78,59.98,36.08,7.1,17.6,22.23,19.97,0.9,69.93,1,0,0,0
72.5,28.25,28.85,970.95,21.13,62.95,54.67,8.32,20.23,25.2,17.55,1.07,54.7,1,0,0,0
84.75,28.0,28.0,971.55,1.67,67.95,58.8,10.25,23.6,28.67,17.73,1.23,44.0,1,0,0,0
96.75,28.25,27.4,972.02,0.95,73.45,62.83,16.82,30.78,32.17,25.5,1.85,24.62,1,0,0,0
124.0,39.0,26.73,972.65,1.0,80.15,80.83,39.55,43.33,20.82,24.3,2.25,27.32,1,0,0,0
160.75,48.25,26.52,972.62,0.85,83.7,114.92,58.08,60.42,24.55,26.15,2.57,27.52,1,0,0,0
212.5,70.25,26.48,972.93,0.97,85.97,58.6,60.52,64.6,28.62,27.25,2.67,17.1,1,0,0,0
218.5,82.5,26.32,972.67,0.83,87.2,93.75,58.7,65.25,32.73,22.98,2.4,10.2,1,0,0,0
192.0,88.5,26.5,972.5,1.15,86.53,44.23,58.77,66.83,35.52,18.67,0.5,10.2,1,0,0,0
164.0,74.25,26.7,972.25,1.15,84.55,27.42,43.4,55.6,38.1,20.9,0.5,26.2,1,0,0,0
113.75,44.25,26.5,972.08,1.2,86.65,34.17,41.15,51.88,34.38,23.25,0.5,20.23,1,0,0,0
107.75,44.5,26.4,972.17,1.05,88.12,36.1,38.23,48.8,33.2,25.4,0.5,15.42,1,0,0,0
112.0,52.0,26.27,972.3,2.23,89.58,44.75,40.25,48.9,30.2,25.95,0.5,29.68,1,0,0,0
