PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
35.25,13.5,29.95,975.25,288.68,52.62,14.28,4.45,27.98,45.77,10.73,0.6,40.77,1,0,0,0
36.5,14.0,29.3,975.12,30.55,59.88,22.9,5.75,32.95,53.3,10.4,0.65,36.17,1,0,0,0
46.75,19.5,29.08,975.38,35.58,62.83,20.5,8.5,39.7,62.07,8.85,0.67,27.5,1,0,0,0
49.0,19.5,28.67,975.97,5.05,68.42,20.25,11.98,45.1,66.38,10.17,0.93,13.9,1,0,0,0
65.75,24.0,28.52,976.55,4.5,69.55,21.85,32.92,63.45,70.4,7.45,1.23,6.75,1,0,0,0
83.25,25.25,28.35,977.15,4.5,74.53,24.05,40.5,67.5,64.8,6.88,0.9,10.12,1,0,0,0
82.75,31.25,28.13,977.17,4.43,78.38,19.73,54.12,75.35,58.58,8.88,1.55,9.4,1,0,0,0
127.75,37.0,28.07,977.42,4.43,79.03,22.9,121.07,131.65,61.75,10.55,1.48,8.85,1,0,0,0
104.25,33.25,28.0,977.25,4.43,80.72,22.25,116.72,125.43,57.97,9.72,1.35,10.65,1,0,0,0
90.5,33.0,27.95,976.92,4.4,82.2,17.62,115.08,122.73,54.33,8.5,1.4,56.55,1,0,0,0
113.5,41.25,27.88,976.7,4.45,81.67,176.95,115.08,122.73,54.33,8.5,1.4,27.17,1,0,0,0
95.75,49.25,27.95,976.52,4.4,80.85,336.12,84.45,96.18,51.37,7.98,0.92,16.03,1,0,0,0
92.5,53.0,27.85,976.62,4.4,83.12,335.6,70.65,85.35,52.17,7.98,0.75,8.45,1,0,0,0
99.5,53.75,27.82,976.85,5.8,82.88,255.95,67.07,82.58,52.42,8.2,0.7,18.53,1,0,0,0
112.0,55.0,27.95,977.2,46.67,81.28,26.45,67.32,82.95,52.67,7.95,0.67,48.22,1,0,0,0
